seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
1	2665612	2666253	642	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-32596	79258	MMEL1	membrane metalloendopeptidase like 1
1	2684589	2684840	252	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-51573	79258	MMEL1	membrane metalloendopeptidase like 1
1	2692448	2692879	432	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-59432	79258	MMEL1	membrane metalloendopeptidase like 1
1	2696729	2697337	609	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-63713	79258	MMEL1	membrane metalloendopeptidase like 1
1	2749144	2751296	2153	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2768091	2784733	16643	1	ENSG00000285945	ENST00000648684	-16795	NA	NA	NA
1	2749144	2751296	2153	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2768091	2784733	16643	1	ENSG00000285945	ENST00000648684	-16795	NA	NA	NA
1	2749144	2751296	2153	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2768091	2784733	16643	1	ENSG00000285945	ENST00000648684	-16795	NA	NA	NA
1	3543189	3543343	155	*	Intron (ENST00000356575/ENSG00000162591, intron 4 of 36)	1	3489920	3531448	41529	2	ENSG00000162591	ENST00000294599	-11741	1953	MEGF6	multiple EGF like domains 6
1	6724703	6724891	189	*	Promoter (<=1kb)	1	6724673	6729993	5321	1	ENSG00000228750	ENST00000654537	30	NA	NA	NA
1	8005006	8005355	350	*	Exon (ENST00000641354/ENSG00000284747, exon 6 of 6)	1	7998187	7999934	1748	2	ENSG00000284716	ENST00000641100	-5072	NA	NA	NA
1	8182240	8182494	255	*	Distal Intergenic	1	8189824	8192770	2947	1	ENSG00000229305	ENST00000453364	-7330	100129776	LOC100129776	eukaryotic translation initiation factor 2 subunit gamma pseudogene
1	8501154	8502425	1272	*	Intron (ENST00000337907/ENSG00000142599, intron 9 of 23)	1	8511795	8511919	125	2	ENSG00000221083	ENST00000408156	9494	124900452	LOC124900452	small nucleolar RNA SNORA77
1	8501154	8502425	1272	*	Intron (ENST00000337907/ENSG00000142599, intron 9 of 23)	1	8511795	8511919	125	2	ENSG00000221083	ENST00000408156	9494	124900452	LOC124900452	small nucleolar RNA SNORA77
1	9823031	9823217	187	*	Promoter (<=1kb)	1	9729027	9823669	94643	2	ENSG00000171603	ENST00000650348	452	22883	CLSTN1	calsyntenin 1
1	10123094	10123263	170	*	Promoter (1-2kb)	1	10122042	10145039	22998	1	ENSG00000130939	ENST00000470736	1052	10277	UBE4B	ubiquitination factor E4B
1	10415320	10415475	156	*	Promoter (<=1kb)	1	10415292	10419830	4539	1	ENSG00000142657	ENST00000498356	28	5226	PGD	phosphogluconate dehydrogenase
1	10510753	10511109	357	*	Intron (ENST00000472851/ENSG00000142655, intron 2 of 3)	1	10535888	10536289	402	1	ENSG00000142655	ENST00000492696	-24779	5195	PEX14	peroxisomal biogenesis factor 14
1	10686064	10686791	728	*	Intron (ENST00000377022/ENSG00000130940, intron 4 of 20)	1	10660737	10693912	33176	2	ENSG00000130940	ENST00000478728	7121	54897	CASZ1	castor zinc finger 1
1	10686064	10686791	728	*	Intron (ENST00000377022/ENSG00000130940, intron 4 of 20)	1	10660737	10693912	33176	2	ENSG00000130940	ENST00000478728	7121	54897	CASZ1	castor zinc finger 1
1	11693348	11693547	200	*	Promoter (1-2kb)	1	11675147	11691811	16665	2	ENSG00000116670	ENST00000697274	-1537	10459	MAD2L2	mitotic arrest deficient 2 like 2
1	12478278	12478572	295	*	Promoter (<=1kb)	1	12478549	12506972	28424	1	ENSG00000048707	ENST00000645148	0	55187	VPS13D	vacuolar protein sorting 13 homolog D
1	12478278	12478572	295	*	Promoter (<=1kb)	1	12478549	12506972	28424	1	ENSG00000048707	ENST00000645148	0	55187	VPS13D	vacuolar protein sorting 13 homolog D
1	12478278	12478572	295	*	Promoter (<=1kb)	1	12478549	12506972	28424	1	ENSG00000048707	ENST00000645148	0	55187	VPS13D	vacuolar protein sorting 13 homolog D
1	12777513	12777679	167	*	3' UTR	1	12773738	12777906	4169	1	ENSG00000116726	ENST00000357726	3775	390999	PRAMEF12	PRAME family member 12
1	13328748	13329038	291	*	Distal Intergenic	1	13324039	13324518	480	1	ENSG00000228229	ENST00000432559	4709	NA	NA	NA
1	13759314	13759463	150	*	Promoter (1-2kb)	1	13757778	13758465	688	1	ENSG00000289380	ENST00000690275	1536	NA	NA	NA
1	13774308	13774511	204	*	Promoter (2-3kb)	1	13771726	13778463	6738	1	ENSG00000116731	ENST00000487453	2582	7799	PRDM2	PR/SET domain 2
1	15424344	15424518	175	*	Intron (ENST00000375980/ENSG00000142634, intron 1 of 3)	1	15438442	15449242	10801	1	ENSG00000162438	ENST00000375943	-13924	11330	CTRC	chymotrypsin C
1	15780693	15780938	246	*	Intron (ENST00000375771/ENSG00000162458, intron 9 of 9)	1	15777073	15784838	7766	1	ENSG00000162458	ENST00000509138	3620	54751	FBLIM1	filamin binding LIM protein 1
1	15780693	15780938	246	*	Intron (ENST00000375771/ENSG00000162458, intron 9 of 9)	1	15777073	15784838	7766	1	ENSG00000162458	ENST00000509138	3620	54751	FBLIM1	filamin binding LIM protein 1
1	15833248	15833427	180	*	Promoter (2-3kb)	1	15836095	15928557	92463	1	ENSG00000065526	ENST00000673875	-2668	23013	SPEN	spen family transcriptional repressor
1	16143659	16143905	247	*	Promoter (2-3kb)	1	16134560	16146450	11891	2	ENSG00000142627	ENST00000480202	2545	1969	EPHA2	EPH receptor A2
1	16535158	16535301	144	*	Promoter (<=1kb)	1	16533886	16535649	1764	2	ENSG00000233421	ENST00000415386	348	100132147	LINC01783	long intergenic non-protein coding RNA 1783
1	16644690	16645024	335	*	Promoter (<=1kb)	1	16618273	16644686	26414	2	ENSG00000291072	ENST00000639456	-4	84809	CROCCP2	CROCC pseudogene 2
1	17569691	17569880	190	*	Intron (ENST00000361221/ENSG00000074964, intron 1 of 28)	1	17580553	17697649	117097	1	ENSG00000074964	ENST00000375415	-10673	55160	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like
1	17636538	17636852	315	*	Promoter (2-3kb)	1	17634257	17638003	3747	1	ENSG00000074964	ENST00000482359	2281	55160	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like
1	18167275	18167434	160	*	Intron (ENST00000251296/ENSG00000117154, intron 1 of 9)	1	18166929	18179346	12418	2	ENSG00000230035	ENST00000419667	11912	NA	NA	NA
1	18666706	18666870	165	*	Intron (ENST00000420770/ENSG00000009709, intron 4 of 8)	1	18631524	18736102	104579	1	ENSG00000009709	ENST00000400661	35182	5081	PAX7	paired box 7
1	19009956	19010210	255	*	Distal Intergenic	1	18904280	18956676	52397	2	ENSG00000169991	ENST00000455833	-53280	126917	IFFO2	intermediate filament family orphan 2
1	19450973	19451115	143	*	Intron (ENST00000264202/ENSG00000077549, intron 1 of 8)	1	19424384	19424671	288	1	ENSG00000240490	ENST00000481521	26589	NA	NA	NA
1	19926804	19927086	283	*	Distal Intergenic	1	19920009	19923617	3609	2	ENSG00000188784	ENST00000375116	-3187	30814	PLA2G2E	phospholipase A2 group IIE
1	20355944	20356162	219	*	3' UTR	1	20332918	20354222	21305	1	ENSG00000158816	ENST00000525343	23026	127731	VWA5B1	von Willebrand factor A domain containing 5B1
1	20634636	20634837	202	*	Promoter (<=1kb)	1	20633679	20633788	110	1	ENSG00000284005	ENST00000622012	957	102464833	MIR6084	microRNA 6084
1	20733107	20733400	294	*	Promoter (<=1kb)	1	20732880	20733952	1073	1	ENSG00000233069	ENST00000436642	227	NA	NA	NA
1	20733107	20733400	294	*	Promoter (<=1kb)	1	20732880	20733952	1073	1	ENSG00000233069	ENST00000436642	227	NA	NA	NA
1	20816257	20816447	191	*	Intron (ENST00000374935/ENSG00000075151, intron 30 of 32)	1	20841241	20841302	62	1	ENSG00000251914	ENST00000516105	-24794	106480835	RNU7-200P	RNA, U7 small nuclear 200 pseudogene
1	20896881	20897060	180	*	Intron (ENST00000374935/ENSG00000075151, intron 12 of 32)	1	20893111	20941398	48288	2	ENSG00000075151	ENST00000374933	44338	8672	EIF4G3	eukaryotic translation initiation factor 4 gamma 3
1	21053450	21053887	438	*	Promoter (2-3kb)	1	20806479	21050994	244516	2	ENSG00000075151	ENST00000264211	-2456	8672	EIF4G3	eukaryotic translation initiation factor 4 gamma 3
1	21252194	21252436	243	*	Intron (ENST00000415912/ENSG00000117298, intron 8 of 18)	1	21238149	21256717	18569	2	ENSG00000117298	ENST00000528294	4281	1889	ECE1	endothelin converting enzyme 1
1	21329358	21329626	269	*	Intron (ENST00000415912/ENSG00000117298, intron 1 of 18)	1	21272835	21345137	72303	2	ENSG00000117298	ENST00000463334	15511	1889	ECE1	endothelin converting enzyme 1
1	21388205	21388933	729	*	Distal Intergenic	1	21397987	21398362	376	1	ENSG00000236216	ENST00000486095	-9054	NA	NA	NA
1	21388205	21388933	729	*	Distal Intergenic	1	21397987	21398362	376	1	ENSG00000236216	ENST00000486095	-9054	NA	NA	NA
1	21614676	21614945	270	*	Intron (ENST00000374763/ENSG00000076864, intron 4 of 22)	1	21596221	21620041	23821	2	ENSG00000076864	ENST00000374763	5096	5909	RAP1GAP	RAP1 GTPase activating protein
1	21626877	21627208	332	*	Intron (ENST00000471600/ENSG00000076864, intron 2 of 24)	1	21596221	21622568	26348	2	ENSG00000076864	ENST00000374761	-4309	5909	RAP1GAP	RAP1 GTPase activating protein
1	21626877	21627208	332	*	Intron (ENST00000471600/ENSG00000076864, intron 2 of 24)	1	21596221	21622568	26348	2	ENSG00000076864	ENST00000374761	-4309	5909	RAP1GAP	RAP1 GTPase activating protein
1	21638903	21639051	149	*	Intron (ENST00000471600/ENSG00000076864, intron 2 of 24)	1	21596221	21651820	55600	2	ENSG00000076864	ENST00000471600	12769	5909	RAP1GAP	RAP1 GTPase activating protein
1	21817033	21817202	170	*	Intron (ENST00000344642/ENSG00000187942, intron 3 of 4)	1	21821497	21822548	1052	1	ENSG00000187942	ENST00000484271	-4295	401944	LDLRAD2	low density lipoprotein receptor class A domain containing 2
1	22025945	22026145	201	*	Promoter (<=1kb)	1	22023990	22026048	2059	2	ENSG00000228397	ENST00000455966	0	101928043	LINC01635	long intergenic non-protein coding RNA 1635
1	22751348	22751501	154	*	Intron (ENST00000544305/ENSG00000133216, intron 1 of 6)	1	22775178	22913752	138575	1	ENSG00000133216	ENST00000374627	-23677	2048	EPHB2	EPH receptor B2
1	23651222	23651424	203	*	Distal Intergenic	1	23670294	23680259	9966	1	ENSG00000229239	ENST00000451300	-18870	NA	NA	NA
1	23993377	23993984	608	*	Distal Intergenic	1	23966445	23980927	14483	2	ENSG00000188529	ENST00000341154	-12450	10772	SRSF10	serine and arginine rich splicing factor 10
1	24413537	24413685	149	*	Promoter (<=1kb)	1	24357005	24413725	56721	2	ENSG00000001460	ENST00000003583	40	90529	STPG1	sperm tail PG-rich repeat containing 1
1	24515732	24516014	283	*	Promoter (1-2kb)	1	24514373	24535279	20907	1	ENSG00000117602	ENST00000374393	1359	11123	RCAN3	RCAN family member 3
1	24515732	24516014	283	*	Promoter (1-2kb)	1	24514373	24535279	20907	1	ENSG00000117602	ENST00000374393	1359	11123	RCAN3	RCAN family member 3
1	24559148	24559554	407	*	Intron (ENST00000374392/ENSG00000184454, intron 1 of 3)	1	24556087	24609328	53242	1	ENSG00000184454	ENST00000374392	3061	400746	NCMAP	non-compact myelin associated protein
1	24559148	24559554	407	*	Intron (ENST00000374392/ENSG00000184454, intron 1 of 3)	1	24556087	24609328	53242	1	ENSG00000184454	ENST00000374392	3061	400746	NCMAP	non-compact myelin associated protein
1	24800074	24800271	198	*	Intron (ENST00000497755/ENSG00000169504, intron 3 of 5)	1	24777873	24777979	107	2	ENSG00000238482	ENST00000459588	-22095	106480094	RNU6-1208P	RNA, U6 small nuclear 1208, pseudogene
1	24848138	24848373	236	*	Distal Intergenic	1	24777873	24777979	107	2	ENSG00000238482	ENST00000459588	-70159	106480094	RNU6-1208P	RNA, U6 small nuclear 1208, pseudogene
1	25240002	25240188	187	*	Promoter (<=1kb)	1	25239494	25240253	760	1	ENSG00000284657	ENST00000641059	508	NA	NA	NA
1	26019635	26019787	153	*	Promoter (<=1kb)	1	26019884	26031547	11664	1	ENSG00000158008	ENST00000481377	-97	2134	EXTL1	exostosin like glycosyltransferase 1
1	26050989	26051146	158	*	Distal Intergenic	1	26046665	26049099	2435	1	ENSG00000284309	ENST00000640097	4324	NA	NA	NA
1	26097870	26098010	141	*	Distal Intergenic	1	26111165	26125530	14366	1	ENSG00000175087	ENST00000619836	-13155	149420	PDIK1L	PDLIM1 interacting kinase 1 like
1	26298316	26298495	180	*	Promoter (<=1kb)	1	26282305	26298026	15722	2	ENSG00000158062	ENST00000496466	-290	91544	UBXN11	UBX domain protein 11
1	26596355	26596608	254	*	Promoter (2-3kb)	1	26593940	26594041	102	2	ENSG00000252802	ENST00000516993	-2314	NA	NA	NA
1	26771641	26771837	197	*	Promoter (1-2kb)	1	26772963	26774962	2000	1	ENSG00000117713	ENST00000636072	-1126	8289	ARID1A	AT-rich interaction domain 1A
1	26803661	26803868	208	*	Distal Intergenic	1	26814822	26815112	291	1	ENSG00000241188	ENST00000477476	-10954	106479281	RN7SL165P	RNA, 7SL, cytoplasmic 165, pseudogene
1	26818170	26818993	824	*	Promoter (<=1kb)	1	26817300	26817476	177	1	ENSG00000287810	ENST00000656287	870	NA	NA	NA
1	26818170	26818993	824	*	Promoter (<=1kb)	1	26817300	26817476	177	1	ENSG00000287810	ENST00000656287	870	NA	NA	NA
1	26849503	26849669	167	*	Promoter (<=1kb)	1	26850362	26857602	7241	1	ENSG00000204160	ENST00000488397	-693	84243	ZDHHC18	zinc finger DHHC-type palmitoyltransferase 18
1	27010908	27011171	264	*	Promoter (1-2kb)	1	27005020	27012850	7831	2	ENSG00000158246	ENST00000289166	1679	115572	TENT5B	terminal nucleotidyltransferase 5B
1	27064335	27064738	404	*	Distal Intergenic	1	27098816	27099682	867	2	ENSG00000090020	ENST00000490329	34944	6548	SLC9A1	solute carrier family 9 member A1
1	27144531	27144707	177	*	Intron (ENST00000263980/ENSG00000090020, intron 1 of 11)	1	27105451	27154598	49148	2	ENSG00000090020	ENST00000374086	9891	6548	SLC9A1	solute carrier family 9 member A1
1	27528226	27528432	207	*	Promoter (2-3kb)	1	27525805	27530561	4757	1	ENSG00000237429	ENST00000443579	2421	NA	NA	NA
1	27563812	27564049	238	*	Intron (ENST00000247087/ENSG00000126705, intron 1 of 5)	1	27553141	27568260	15120	2	ENSG00000126705	ENST00000644550	4211	27245	AHDC1	AT-hook DNA binding motif containing 1
1	27853156	27854409	1254	*	Distal Intergenic	1	27850093	27851676	1584	1	ENSG00000117751	ENST00000486634	3063	5511	PPP1R8	protein phosphatase 1 regulatory subunit 8
1	27853156	27854409	1254	*	Distal Intergenic	1	27850093	27851676	1584	1	ENSG00000117751	ENST00000486634	3063	5511	PPP1R8	protein phosphatase 1 regulatory subunit 8
1	27935069	27935225	157	*	Promoter (<=1kb)	1	27935110	27959151	24042	1	ENSG00000130768	ENST00000549094	0	27293	SMPDL3B	sphingomyelin phosphodiesterase acid like 3B
1	28501119	28501288	170	*	Distal Intergenic	1	28505943	28539196	33254	1	ENSG00000180198	ENST00000398958	-4655	1104	RCC1	regulator of chromosome condensation 1
1	29202888	29203075	188	*	Promoter (<=1kb)	1	29200324	29203170	2847	2	ENSG00000116353	ENST00000464511	95	51102	MECR	mitochondrial trans-2-enoyl-CoA reductase
1	29469531	29469672	142	*	Distal Intergenic	1	29488193	29496893	8701	2	ENSG00000225011	ENST00000515851	27221	NA	NA	NA
1	29800717	29800880	164	*	Distal Intergenic	1	29755175	29790597	35423	1	ENSG00000284676	ENST00000641702	45542	NA	NA	NA
1	30618450	30618691	242	*	Distal Intergenic	1	30576655	30576825	171	2	ENSG00000289710	ENST00000696552	-41625	NA	NA	NA
1	30618450	30618691	242	*	Distal Intergenic	1	30576655	30576825	171	2	ENSG00000289710	ENST00000696552	-41625	NA	NA	NA
1	30779664	30779837	174	*	Distal Intergenic	1	30732469	30757774	25306	2	ENSG00000162511	ENST00000294507	-21890	7805	LAPTM5	lysosomal protein transmembrane 5
1	31390191	31390341	151	*	Distal Intergenic	1	31365891	31376850	10960	2	ENSG00000121769	ENST00000482018	-13341	2170	FABP3	fatty acid binding protein 3
1	31431824	31432165	342	*	Intron (ENST00000373710/ENSG00000168528, intron 9 of 10)	1	31413813	31434680	20868	1	ENSG00000168528	ENST00000536384	18011	347735	SERINC2	serine incorporator 2
1	31531286	31531525	240	*	Intron (ENST00000639839/ENSG00000284543, intron 2 of 4)	1	31538044	31540769	2726	1	ENSG00000284543	ENST00000639946	-6519	NA	NA	NA
1	31548809	31549343	535	*	Intron (ENST00000639839/ENSG00000284543, intron 4 of 4)	1	31540381	31543987	3607	1	ENSG00000284543	ENST00000639047	8428	NA	NA	NA
1	31548809	31549343	535	*	Intron (ENST00000639839/ENSG00000284543, intron 4 of 4)	1	31540381	31543987	3607	1	ENSG00000284543	ENST00000639047	8428	NA	NA	NA
1	31574125	31574378	254	*	Promoter (1-2kb)	1	31571585	31575573	3989	2	ENSG00000229167	ENST00000435872	1195	NA	NA	NA
1	31581906	31582234	329	*	Promoter (1-2kb)	1	31583513	31587686	4174	1	ENSG00000142910	ENST00000463112	-1279	64129	TINAGL1	tubulointerstitial nephritis antigen like 1
1	31587881	31588045	165	*	Promoter (2-3kb)	1	31585151	31586442	1292	1	ENSG00000142910	ENST00000480586	2730	64129	TINAGL1	tubulointerstitial nephritis antigen like 1
1	31591850	31592039	190	*	Distal Intergenic	1	31585151	31586442	1292	1	ENSG00000142910	ENST00000480586	6699	64129	TINAGL1	tubulointerstitial nephritis antigen like 1
1	31651027	31651294	268	*	Intron (ENST00000623791/ENSG00000235790, intron 1 of 4)	1	31653604	31655848	2245	2	ENSG00000084636	ENST00000461217	4554	1307	COL16A1	collagen type XVI alpha 1 chain
1	31666532	31666756	225	*	Promoter (<=1kb)	1	31660585	31666385	5801	2	ENSG00000084636	ENST00000470799	-147	1307	COL16A1	collagen type XVI alpha 1 chain
1	31712782	31713031	250	*	Distal Intergenic	1	31679230	31704319	25090	2	ENSG00000084636	ENST00000373668	-8463	1307	COL16A1	collagen type XVI alpha 1 chain
1	31715389	31715719	331	*	Distal Intergenic	1	31679230	31704319	25090	2	ENSG00000084636	ENST00000373668	-11070	1307	COL16A1	collagen type XVI alpha 1 chain
1	31745571	31745758	188	*	Promoter (1-2kb)	1	31742108	31743673	1566	2	ENSG00000121753	ENST00000468430	-1898	576	ADGRB2	adhesion G protein-coupled receptor B2
1	31762791	31763050	260	*	Promoter (<=1kb)	1	31727117	31763922	36806	2	ENSG00000121753	ENST00000398547	872	576	ADGRB2	adhesion G protein-coupled receptor B2
1	31764566	31764875	310	*	Promoter (<=1kb)	1	31741800	31764893	23094	2	ENSG00000121753	ENST00000533175	18	576	ADGRB2	adhesion G protein-coupled receptor B2
1	31798636	31798838	203	*	Promoter (<=1kb)	1	31793319	31798716	5398	2	ENSG00000134668	ENST00000528579	0	90853	SPOCD1	SPOC domain containing 1
1	31954795	31954943	149	*	Distal Intergenic	1	31919130	31944856	25727	2	ENSG00000184007	ENST00000526960	-9939	8073	PTP4A2	protein tyrosine phosphatase 4A2
1	31956126	31956349	224	*	Distal Intergenic	1	31919130	31944856	25727	2	ENSG00000184007	ENST00000526960	-11270	8073	PTP4A2	protein tyrosine phosphatase 4A2
1	31964210	31964453	244	*	Distal Intergenic	1	31919130	31944856	25727	2	ENSG00000184007	ENST00000526960	-19354	8073	PTP4A2	protein tyrosine phosphatase 4A2
1	32066518	32066721	204	*	Intron (ENST00000366152/ENSG00000203325, intron 1 of 2)	1	32072031	32102863	30833	1	ENSG00000121775	ENST00000487305	-5310	55116	TMEM39B	transmembrane protein 39B
1	32933536	32933677	142	*	Intron (ENST00000661031/ENSG00000287691, intron 1 of 2)	1	32925454	32951638	26185	1	ENSG00000287691	ENST00000661031	8082	NA	NA	NA
1	32974365	32974721	357	*	Promoter (<=1kb)	1	32973667	32974041	375	1	ENSG00000278966	ENST00000623226	698	NA	NA	NA
1	33052069	33052833	765	*	Intron (ENST00000548559/ENSG00000004455, intron 2 of 4)	1	33008892	33037004	28113	2	ENSG00000004455	ENST00000354858	-15065	204	AK2	adenylate kinase 2
1	33052069	33052833	765	*	Intron (ENST00000548559/ENSG00000004455, intron 2 of 4)	1	33008892	33037004	28113	2	ENSG00000004455	ENST00000354858	-15065	204	AK2	adenylate kinase 2
1	33052069	33052833	765	*	Intron (ENST00000548559/ENSG00000004455, intron 2 of 4)	1	33008892	33037004	28113	2	ENSG00000004455	ENST00000354858	-15065	204	AK2	adenylate kinase 2
1	35506082	35506419	338	*	Promoter (<=1kb)	1	35460308	35506867	46560	2	ENSG00000142687	ENST00000431916	448	79932	KIAA0319L	KIAA0319 like
1	36088930	36089074	145	*	Promoter (<=1kb)	1	36088892	36093932	5041	1	ENSG00000116863	ENST00000373178	38	54936	ADPRS	ADP-ribosylserine hydrolase
1	37036817	37037005	189	*	Promoter (2-3kb)	1	36795527	37034515	238989	2	ENSG00000163873	ENST00000373091	-2302	2899	GRIK3	glutamate ionotropic receptor kainate type subunit 3
1	37065854	37066026	173	*	Distal Intergenic	1	36795527	37034515	238989	2	ENSG00000163873	ENST00000373091	-31339	2899	GRIK3	glutamate ionotropic receptor kainate type subunit 3
1	37081034	37081280	247	*	Distal Intergenic	1	36795527	37034515	238989	2	ENSG00000163873	ENST00000373091	-46519	2899	GRIK3	glutamate ionotropic receptor kainate type subunit 3
1	37487325	37487528	204	*	Distal Intergenic	1	37481690	37482602	913	1	ENSG00000163874	ENST00000471012	5635	80149	ZC3H12A	zinc finger CCCH-type containing 12A
1	37890546	37890731	186	*	Promoter (2-3kb)	1	37885509	37888344	2836	2	ENSG00000204084	ENST00000467066	-2202	3633	INPP5B	inositol polyphosphate-5-phosphatase B
1	38029981	38030305	325	*	Distal Intergenic	1	38016583	38023801	7219	1	ENSG00000183520	ENST00000488453	13398	51118	UTP11	UTP11 small subunit processome component
1	39117287	39117519	233	*	Intron (ENST00000361689/ENSG00000127603, intron 2 of 93)	1	39120940	39121043	104	2	ENSG00000206654	ENST00000383927	3524	106481373	RNU6-608P	RNA, U6 small nuclear 608, pseudogene
1	39574477	39574623	147	*	Promoter (<=1kb)	1	39560845	39575095	14251	2	ENSG00000090621	ENST00000677548	472	8761	PABPC4	poly(A) binding protein cytoplasmic 4
1	39816760	39817027	268	*	Promoter (<=1kb)	1	39801414	39817460	16047	2	ENSG00000284678	ENST00000641026	433	107985740	LINC02811	long intergenic non-protein coding RNA 2811
1	39927559	39927764	206	*	Distal Intergenic	1	39944890	39944998	109	2	ENSG00000207356	ENST00000384626	17234	NA	NA	NA
1	40084904	40085053	150	*	Promoter (2-3kb)	1	40072712	40082321	9610	2	ENSG00000131238	ENST00000530076	-2583	5538	PPT1	palmitoyl-protein thioesterase 1
1	40097288	40097524	237	*	Promoter (<=1kb)	1	40072738	40097260	24523	2	ENSG00000131238	ENST00000449045	-28	5538	PPT1	palmitoyl-protein thioesterase 1
1	40097288	40097524	237	*	Promoter (<=1kb)	1	40072738	40097260	24523	2	ENSG00000131238	ENST00000449045	-28	5538	PPT1	palmitoyl-protein thioesterase 1
1	40131034	40131185	152	*	Promoter (1-2kb)	1	40132764	40133448	685	1	ENSG00000226745	ENST00000430724	-1579	NA	NA	NA
1	40140270	40140711	442	*	Distal Intergenic	1	40132764	40133448	685	1	ENSG00000226745	ENST00000430724	7506	NA	NA	NA
1	40140270	40140711	442	*	Distal Intergenic	1	40132764	40133448	685	1	ENSG00000226745	ENST00000430724	7506	NA	NA	NA
