seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
1	906836	907045	210	*	Promoter (2-3kb)	1	904834	915976	11143	1	ENSG00000272438	ENST00000607769	2002	NA	NA	NA
1	966174	966382	209	*	Promoter (<=1kb)	1	966482	975865	9384	1	ENSG00000187583	ENST00000379410	-100	84069	PLEKHN1	pleckstrin homology domain containing N1
1	976142	976416	275	*	Promoter (<=1kb)	1	975205	976641	1437	2	ENSG00000187642	ENST00000479361	225	84808	PERM1	PPARGC1 and ESRR induced regulator, muscle 1
1	1006477	1006776	300	*	Promoter (1-2kb)	1	1008076	1008229	154	2	ENSG00000231702	ENST00000423619	1453	NA	NA	NA
1	1013365	1013694	330	*	Promoter (<=1kb)	1	1013497	1014540	1044	1	ENSG00000187608	ENST00000649529	0	9636	ISG15	ISG15 ubiquitin like modifier
1	1013365	1013694	330	*	Promoter (<=1kb)	1	1013497	1014540	1044	1	ENSG00000187608	ENST00000649529	0	9636	ISG15	ISG15 ubiquitin like modifier
1	1064033	1064214	182	*	Promoter (<=1kb)	1	1064495	1066274	1780	1	ENSG00000291156	ENST00000433695	-281	100288175	LOC100288175	uncharacterized LOC100288175
1	1070195	1070444	250	*	Distal Intergenic	1	1070967	1074306	3340	2	ENSG00000237330	ENST00000453464	3862	401934	RNF223	ring finger protein 223
1	1073880	1074318	439	*	Promoter (<=1kb)	1	1070967	1074306	3340	2	ENSG00000237330	ENST00000453464	0	401934	RNF223	ring finger protein 223
1	1078529	1079102	574	*	Distal Intergenic	1	1070967	1074306	3340	2	ENSG00000237330	ENST00000453464	-4223	401934	RNF223	ring finger protein 223
1	1079518	1079879	362	*	Distal Intergenic	1	1082146	1084072	1927	2	ENSG00000131591	ENST00000464905	4193	54991	C1orf159	chromosome 1 open reading frame 159
1	1264896	1265142	247	*	Promoter (1-2kb)	1	1257122	1263569	6448	2	ENSG00000160087	ENST00000471154	-1327	118424	UBE2J2	ubiquitin conjugating enzyme E2 J2
1	1272459	1272760	302	*	Promoter (<=1kb)	1	1267862	1273471	5610	2	ENSG00000160087	ENST00000488418	711	118424	UBE2J2	ubiquitin conjugating enzyme E2 J2
1	1282246	1282440	195	*	Promoter (<=1kb)	1	1282164	1285597	3434	1	ENSG00000162572	ENST00000467651	82	6339	SCNN1D	sodium channel epithelial 1 subunit delta
1	1360726	1360858	133	*	Promoter (<=1kb)	1	1352692	1361777	9086	2	ENSG00000162576	ENST00000477278	919	54587	MXRA8	matrix remodeling associated 8
1	1433437	1433579	143	*	Promoter (<=1kb)	1	1430550	1434488	3939	2	ENSG00000225285	ENST00000454562	909	NA	NA	NA
1	1505013	1505154	142	*	Promoter (<=1kb)	1	1505671	1509466	3796	1	ENSG00000290916	ENST00000692936	-517	NA	NA	NA
1	1505436	1505626	191	*	Promoter (<=1kb)	1	1505671	1509466	3796	1	ENSG00000290916	ENST00000692936	-45	NA	NA	NA
1	1511092	1511239	148	*	Promoter (<=1kb)	1	1512162	1534685	22524	1	ENSG00000197785	ENST00000378756	-923	55210	ATAD3A	ATPase family AAA domain containing 3A
1	1511783	1512016	234	*	Promoter (<=1kb)	1	1512162	1534685	22524	1	ENSG00000197785	ENST00000378756	-146	55210	ATAD3A	ATPase family AAA domain containing 3A
1	1686451	1686633	183	*	Intron (ENST00000614300/ENSG00000189339, intron 2 of 6)	1	1670425	1692709	22285	2	ENSG00000189339	ENST00000481276	6076	728661	SLC35E2B	solute carrier family 35 member E2B
1	1724487	1724629	143	*	Promoter (<=1kb)	1	1724512	1735973	11462	1	ENSG00000293188	ENST00000577672	0	NA	NA	NA
1	1746373	1746576	204	*	Promoter (<=1kb)	1	1732242	1745992	13751	2	ENSG00000290854	ENST00000246421	-381	NA	NA	NA
1	1758833	1759115	283	*	Promoter (<=1kb)	1	1752471	1758575	6105	2	ENSG00000008130	ENST00000342348	-258	65220	NADK	NAD kinase
1	1764306	1764440	135	*	Intron (ENST00000341426/ENSG00000008130, intron 2 of 11)	1	1752471	1758575	6105	2	ENSG00000008130	ENST00000342348	-5731	65220	NADK	NAD kinase
1	1778892	1779095	204	*	Promoter (<=1kb)	1	1751232	1778790	27559	2	ENSG00000008130	ENST00000341991	-102	65220	NADK	NAD kinase
1	1782887	1783209	323	*	Promoter (2-3kb)	1	1779157	1780457	1301	2	ENSG00000008130	ENST00000480542	-2430	65220	NADK	NAD kinase
1	2135551	2135728	178	*	Promoter (<=1kb)	1	2135262	2150865	15604	1	ENSG00000067606	ENST00000419838	289	5590	PRKCZ	protein kinase C zeta
1	2140111	2140303	193	*	Intron (ENST00000378567/ENSG00000067606, intron 5 of 17)	1	2144451	2185395	40945	1	ENSG00000067606	ENST00000479263	-4148	5590	PRKCZ	protein kinase C zeta
1	2189563	2189842	280	*	3' UTR	1	2189544	2194108	4565	2	ENSG00000162585	ENST00000497675	4266	199990	FAAP20	FA core complex associated protein 20
1	2189563	2189842	280	*	3' UTR	1	2189544	2194108	4565	2	ENSG00000162585	ENST00000497675	4266	199990	FAAP20	FA core complex associated protein 20
1	2255861	2256103	243	*	Intron (ENST00000704337/ENSG00000157933, intron 1 of 3)	1	2247996	2303376	55381	1	ENSG00000157933	ENST00000478223	7865	6497	SKI	SKI proto-oncogene
1	2653799	2654250	452	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-20783	79258	MMEL1	membrane metalloendopeptidase like 1
1	2654391	2654661	271	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-21375	79258	MMEL1	membrane metalloendopeptidase like 1
1	2655183	2656517	1335	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-22167	79258	MMEL1	membrane metalloendopeptidase like 1
1	2655183	2656517	1335	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-22167	79258	MMEL1	membrane metalloendopeptidase like 1
1	2655183	2656517	1335	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-22167	79258	MMEL1	membrane metalloendopeptidase like 1
1	2664193	2664350	158	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-31177	79258	MMEL1	membrane metalloendopeptidase like 1
1	2664888	2665322	435	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-31872	79258	MMEL1	membrane metalloendopeptidase like 1
1	2667533	2668855	1323	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-34517	79258	MMEL1	membrane metalloendopeptidase like 1
1	2677938	2678904	967	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-44922	79258	MMEL1	membrane metalloendopeptidase like 1
1	2681521	2682252	732	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-48505	79258	MMEL1	membrane metalloendopeptidase like 1
1	2683082	2683802	721	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-50066	79258	MMEL1	membrane metalloendopeptidase like 1
1	2688461	2688654	194	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-55445	79258	MMEL1	membrane metalloendopeptidase like 1
1	2689002	2690179	1178	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-55986	79258	MMEL1	membrane metalloendopeptidase like 1
1	2692197	2693888	1692	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-59181	79258	MMEL1	membrane metalloendopeptidase like 1
1	2752847	2753008	162	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2768091	2784733	16643	1	ENSG00000285945	ENST00000648684	-15083	NA	NA	NA
1	3504289	3504468	180	*	Intron (ENST00000356575/ENSG00000162591, intron 17 of 36)	1	3490925	3496717	5793	2	ENSG00000162591	ENST00000491842	-7572	1953	MEGF6	multiple EGF like domains 6
1	6220389	6220524	136	*	Promoter (2-3kb)	1	6221898	6223502	1605	2	ENSG00000116237	ENST00000495791	2978	23463	ICMT	isoprenylcysteine carboxyl methyltransferase
1	7954052	7954248	197	*	Promoter (<=1kb)	1	7954291	7985052	30762	1	ENSG00000116288	ENST00000493373	-43	11315	PARK7	Parkinsonism associated deglycase
1	7961556	7961734	179	*	Promoter (<=1kb)	1	7961663	7971048	9386	1	ENSG00000116288	ENST00000460192	0	11315	PARK7	Parkinsonism associated deglycase
1	8004930	8005141	212	*	Exon (ENST00000641354/ENSG00000284747, exon 6 of 6)	1	7998187	7999934	1748	2	ENSG00000284716	ENST00000641100	-4996	NA	NA	NA
1	8020126	8020336	211	*	Intron (ENST00000474874/ENSG00000116285, intron 1 of 2)	1	8013427	8015633	2207	2	ENSG00000116285	ENST00000467067	-4493	54206	ERRFI1	ERBB receptor feedback inhibitor 1
1	8070242	8070406	165	*	Intron (ENST00000445300/ENSG00000238290, intron 2 of 2)	1	8057245	8058463	1219	2	ENSG00000232848	ENST00000399343	-11779	NA	NA	NA
1	8078337	8078470	134	*	Intron (ENST00000445300/ENSG00000238290, intron 2 of 2)	1	8057245	8058463	1219	2	ENSG00000232848	ENST00000399343	-19874	NA	NA	NA
1	8097494	8097640	147	*	Intron (ENST00000445300/ENSG00000238290, intron 2 of 2)	1	8057245	8058463	1219	2	ENSG00000232848	ENST00000399343	-39031	NA	NA	NA
1	8197752	8198005	254	*	Distal Intergenic	1	8201518	8215207	13690	1	ENSG00000227634	ENST00000670361	-3513	102724539	LINC01714	long intergenic non-protein coding RNA 1714
1	8218796	8218943	148	*	Promoter (1-2kb)	1	8218190	8220529	2340	2	ENSG00000233645	ENST00000424689	1586	NA	NA	NA
1	8257486	8257664	179	*	Distal Intergenic	1	8292157	8292263	107	2	ENSG00000251977	ENST00000516168	34599	106480004	RNU6-991P	RNA, U6 small nuclear 991, pseudogene
1	8525798	8526181	384	*	Promoter (<=1kb)	1	8352406	8525939	173534	2	ENSG00000142599	ENST00000377464	0	473	RERE	arginine-glutamic acid dipeptide repeats
1	8900050	8900190	141	*	Distal Intergenic	1	8893409	8894151	743	1	ENSG00000238249	ENST00000425872	6641	NA	NA	NA
1	9009369	9009671	303	*	Intron (ENST00000400906/ENSG00000197241, intron 9 of 11)	1	9002973	9026423	23451	2	ENSG00000197241	ENST00000400906	16752	155184	SLC2A7	solute carrier family 2 member 7
1	9080876	9081074	199	*	Promoter (1-2kb)	1	9082696	9082879	184	1	ENSG00000252404	ENST00000516595	-1622	124900441	LOC124900441	small Cajal body-specific RNA 16
1	9110776	9110965	190	*	Promoter (<=1kb)	1	9104532	9111370	6839	2	ENSG00000180758	ENST00000465853	405	80045	GPR157	G protein-coupled receptor 157
1	9163753	9164130	378	*	Promoter (<=1kb)	1	9162322	9162945	624	2	ENSG00000289914	ENST00000701624	-808	NA	NA	NA
1	9180351	9180480	130	*	Promoter (1-2kb)	1	9182004	9196284	14281	1	ENSG00000234546	ENST00000635271	-1524	102724571	LNCTAM34A	long non coding transcriptional activator of miR34a
1	9280491	9280796	306	*	Distal Intergenic	1	9292894	9369532	76639	1	ENSG00000171621	ENST00000328089	-12098	80176	SPSB1	splA/ryanodine receptor domain and SOCS box containing 1
1	9303061	9303373	313	*	Intron (ENST00000328089/ENSG00000171621, intron 1 of 2)	1	9294528	9356497	61970	1	ENSG00000171621	ENST00000450402	8533	80176	SPSB1	splA/ryanodine receptor domain and SOCS box containing 1
1	9476790	9476938	149	*	Distal Intergenic	1	9501092	9503471	2380	2	ENSG00000235263	ENST00000441033	26533	NA	NA	NA
1	9529346	9529477	132	*	Distal Intergenic	1	9539465	9585173	45709	1	ENSG00000171612	ENST00000302692	-9988	84275	SLC25A33	solute carrier family 25 member 33
1	9671399	9671623	225	*	Intron (ENST00000698706/ENSG00000171608, intron 2 of 4)	1	9660828	9662626	1799	2	ENSG00000233268	ENST00000426570	-8773	NA	NA	NA
1	9699472	9699638	167	*	Intron (ENST00000698706/ENSG00000171608, intron 3 of 4)	1	9689570	9728906	39337	1	ENSG00000171608	ENST00000698715	9902	5293	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta
1	9700431	9700581	151	*	Intron (ENST00000698706/ENSG00000171608, intron 3 of 4)	1	9710198	9727232	17035	1	ENSG00000171608	ENST00000361110	-9617	5293	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta
1	9766792	9767090	299	*	Intron (ENST00000377298/ENSG00000171603, intron 2 of 18)	1	9780822	9781240	419	1	ENSG00000271264	ENST00000603781	-13732	NA	NA	NA
1	9825516	9825778	263	*	Promoter (1-2kb)	1	9729028	9823984	94957	2	ENSG00000171603	ENST00000361311	-1532	22883	CLSTN1	calsyntenin 1
1	9899052	9899186	135	*	Promoter (1-2kb)	1	9900614	9908034	7421	1	ENSG00000285701	ENST00000648956	-1428	NA	NA	NA
1	10074483	10074613	131	*	Intron (ENST00000253251/ENSG00000130939, intron 2 of 26)	1	10058671	10059648	978	1	ENSG00000233623	ENST00000416729	15812	100420660	PGAM1P11	phosphoglycerate mutase 1 pseudogene 11
1	10108267	10108582	316	*	Intron (ENST00000253251/ENSG00000130939, intron 6 of 26)	1	10100861	10103185	2325	1	ENSG00000130939	ENST00000462658	7406	10277	UBE4B	ubiquitination factor E4B
1	10195707	10195848	142	*	Distal Intergenic	1	10210570	10308597	98028	1	ENSG00000054523	ENST00000377093	-14722	23095	KIF1B	kinesin family member 1B
1	10210327	10210470	144	*	Promoter (<=1kb)	1	10210570	10308597	98028	1	ENSG00000054523	ENST00000377093	-100	23095	KIF1B	kinesin family member 1B
1	10378548	10378836	289	*	3' UTR	1	10381978	10383105	1128	2	ENSG00000284735	ENST00000641619	4269	NA	NA	NA
1	10398729	10398944	216	*	Promoter (<=1kb)	1	10399044	10400008	965	1	ENSG00000142657	ENST00000487775	-100	5226	PGD	phosphogluconate dehydrogenase
1	10415147	10415652	506	*	Promoter (<=1kb)	1	10415292	10419830	4539	1	ENSG00000142657	ENST00000498356	0	5226	PGD	phosphogluconate dehydrogenase
1	10510658	10510976	319	*	Intron (ENST00000472851/ENSG00000142655, intron 2 of 3)	1	10535888	10536289	402	1	ENSG00000142655	ENST00000492696	-24912	5195	PEX14	peroxisomal biogenesis factor 14
1	11273545	11273693	149	*	Promoter (<=1kb)	1	11273528	11295164	21637	1	ENSG00000120942	ENST00000376804	17	29914	UBIAD1	UbiA prenyltransferase domain containing 1
1	11838459	11838634	176	*	Promoter (2-3kb)	1	11841017	11847684	6668	1	ENSG00000011021	ENST00000446542	-2383	1185	CLCN6	chloride voltage-gated channel 6
1	11881761	11881900	140	*	Distal Intergenic	1	11877770	11880406	2637	1	ENSG00000224904	ENST00000438808	3991	390997	SBF1P2	SBF1 pseudogene 2
1	11990464	11990681	218	*	Promoter (1-2kb)	1	11992252	12013500	21249	1	ENSG00000116688	ENST00000675483	-1571	9927	MFN2	mitofusin 2
1	15526570	15526798	229	*	Promoter (<=1kb)	1	15526813	15566595	39783	1	ENSG00000116138	ENST00000375838	-15	23341	DNAJC16	DnaJ heat shock protein family (Hsp40) member C16
1	15526570	15526798	229	*	Promoter (<=1kb)	1	15526813	15566595	39783	1	ENSG00000116138	ENST00000375838	-15	23341	DNAJC16	DnaJ heat shock protein family (Hsp40) member C16
1	15620315	15620463	149	*	Promoter (2-3kb)	1	15617615	15627066	9452	1	ENSG00000197312	ENST00000546927	2700	84301	DDI2	DNA damage inducible 1 homolog 2
1	15681178	15681438	261	*	Promoter (1-2kb)	1	15682873	15683128	256	2	ENSG00000271742	ENST00000606262	1690	NA	NA	NA
1	15780874	15781246	373	*	Intron (ENST00000375771/ENSG00000162458, intron 9 of 9)	1	15777073	15784838	7766	1	ENSG00000162458	ENST00000509138	3801	54751	FBLIM1	filamin binding LIM protein 1
1	15795265	15795599	335	*	Promoter (2-3kb)	1	15792796	15793285	490	1	ENSG00000224321	ENST00000431782	2469	NA	NA	NA
1	15800110	15800274	165	*	Distal Intergenic	1	15792796	15793285	490	1	ENSG00000224321	ENST00000431782	7314	NA	NA	NA
1	15849342	15849482	141	*	Promoter (1-2kb)	1	15834474	15848147	13674	2	ENSG00000179743	ENST00000317122	-1195	729614	SPEN-AS1	SPEN antisense RNA 1
1	16056069	16056325	257	*	Promoter (<=1kb)	1	16056524	16057305	782	1	ENSG00000184908	ENST00000684650	-199	1188	CLCNKB	chloride voltage-gated channel Kb
1	16076795	16077126	332	*	Distal Intergenic	1	16057769	16073651	15883	2	ENSG00000185519	ENST00000375662	-3144	348487	FAM131C	family with sequence similarity 131 member C
1	16082424	16082614	191	*	Distal Intergenic	1	16057769	16073651	15883	2	ENSG00000185519	ENST00000375662	-8773	348487	FAM131C	family with sequence similarity 131 member C
1	16138908	16139119	212	*	Intron (ENST00000358432/ENSG00000142627, intron 3 of 16)	1	16133013	16133562	550	2	ENSG00000142627	ENST00000462805	-5346	1969	EPHA2	EPH receptor A2
1	16143570	16144076	507	*	Promoter (2-3kb)	1	16134560	16146450	11891	2	ENSG00000142627	ENST00000480202	2374	1969	EPHA2	EPH receptor A2
1	16143570	16144076	507	*	Promoter (2-3kb)	1	16134560	16146450	11891	2	ENSG00000142627	ENST00000480202	2374	1969	EPHA2	EPH receptor A2
1	16154904	16155145	242	*	Promoter (<=1kb)	1	16155176	16158148	2973	1	ENSG00000227959	ENST00000424774	-31	NA	NA	NA
1	16159138	16159403	266	*	Promoter (<=1kb)	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	0	NA	NA	NA
1	16164282	16164630	349	*	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	5016	NA	NA	NA
1	16164282	16164630	349	*	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	5016	NA	NA	NA
1	16171773	16172046	274	*	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	12507	NA	NA	NA
1	16173363	16173814	452	*	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	14097	NA	NA	NA
1	16173363	16173814	452	*	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	14097	NA	NA	NA
1	16666800	16667211	412	*	Promoter (<=1kb)	1	16666785	16666948	164	2	ENSG00000207513	ENST00000384782	0	26869	RNU1-3	RNA, U1 small nuclear 3
1	16666800	16667211	412	*	Promoter (<=1kb)	1	16666785	16666948	164	2	ENSG00000207513	ENST00000384782	0	26869	RNU1-3	RNA, U1 small nuclear 3
1	16740146	16740947	802	*	Promoter (<=1kb)	1	16740273	16941434	201162	1	ENSG00000058453	ENST00000466256	0	9696	CROCC	ciliary rootlet coiled-coil, rootletin
1	16740146	16740947	802	*	Promoter (<=1kb)	1	16740273	16941434	201162	1	ENSG00000058453	ENST00000466256	0	9696	CROCC	ciliary rootlet coiled-coil, rootletin
1	16951735	16951926	192	*	Promoter (1-2kb)	1	16953157	16954781	1625	1	ENSG00000058453	ENST00000497654	-1231	9696	CROCC	ciliary rootlet coiled-coil, rootletin
1	17168007	17168151	145	*	Distal Intergenic	1	17189783	17197617	7835	1	ENSG00000204362	ENST00000412427	-21632	400743	LINC02783	long intergenic non-protein coding RNA 2783
1	17520151	17520308	158	*	Distal Intergenic	1	17539698	17697869	158172	1	ENSG00000074964	ENST00000361221	-19390	55160	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like
1	17551846	17552119	274	*	Intron (ENST00000361221/ENSG00000074964, intron 1 of 28)	1	17539698	17697869	158172	1	ENSG00000074964	ENST00000361221	12148	55160	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like
1	18965795	18965967	173	*	Distal Intergenic	1	18904280	18956676	52397	2	ENSG00000169991	ENST00000455833	-9119	126917	IFFO2	intermediate filament family orphan 2
1	19009955	19010169	215	*	Distal Intergenic	1	18904280	18956676	52397	2	ENSG00000169991	ENST00000455833	-53279	126917	IFFO2	intermediate filament family orphan 2
1	19011153	19011300	148	*	Distal Intergenic	1	18904280	18956676	52397	2	ENSG00000169991	ENST00000455833	-54477	126917	IFFO2	intermediate filament family orphan 2
1	19337387	19337641	255	*	Distal Intergenic	1	19339137	19346362	7226	2	ENSG00000077549	ENST00000674299	8721	832	CAPZB	capping actin protein of muscle Z-line subunit beta
1	19448564	19448710	147	*	Intron (ENST00000264202/ENSG00000077549, intron 1 of 8)	1	19424384	19424671	288	1	ENSG00000240490	ENST00000481521	24180	NA	NA	NA
1	19596540	19596857	318	*	Promoter (<=1kb)	1	19591802	19596832	5031	2	ENSG00000235185	ENST00000416470	0	105378614	MICOS10-DT	MICOS10 divergent transcript
1	19596540	19596857	318	*	Promoter (<=1kb)	1	19591802	19596832	5031	2	ENSG00000235185	ENST00000416470	0	105378614	MICOS10-DT	MICOS10 divergent transcript
1	19659768	19659964	197	*	Distal Intergenic	1	19664875	19680966	16092	1	ENSG00000158748	ENST00000289753	-4911	3362	HTR6	5-hydroxytryptamine receptor 6
1	19715635	19715891	257	*	Intron (ENST00000375127/ENSG00000162542, intron 12 of 15)	1	19694492	19701210	6719	2	ENSG00000162542	ENST00000494342	-14425	255104	TMCO4	transmembrane and coiled-coil domains 4
1	19758455	19758587	133	*	Intron (ENST00000375127/ENSG00000162542, intron 5 of 15)	1	19750081	19771427	21347	2	ENSG00000162542	ENST00000462171	12840	255104	TMCO4	transmembrane and coiled-coil domains 4
1	19903727	19903917	191	*	Promoter (2-3kb)	1	19906565	19906944	380	1	ENSG00000169914	ENST00000481686	-2648	23252	OTUD3	OTU deubiquitinase 3
1	19918149	19918292	144	*	Distal Intergenic	1	19920009	19923617	3609	2	ENSG00000188784	ENST00000375116	5325	30814	PLA2G2E	phospholipase A2 group IIE
1	19926729	19926902	174	*	Distal Intergenic	1	19920009	19923617	3609	2	ENSG00000188784	ENST00000375116	-3112	30814	PLA2G2E	phospholipase A2 group IIE
1	19936365	19936548	184	*	Distal Intergenic	1	19920009	19923617	3609	2	ENSG00000188784	ENST00000375116	-12748	30814	PLA2G2E	phospholipase A2 group IIE
1	20211455	20211743	289	*	Distal Intergenic	1	20163055	20186518	23464	2	ENSG00000187980	ENST00000679259	-24937	391013	PLA2G2C	phospholipase A2 group IIC
1	20239014	20239190	177	*	Distal Intergenic	1	20243095	20244655	1561	1	ENSG00000228105	ENST00000435552	-3905	105376827	LINC01757	long intergenic non-protein coding RNA 1757
1	20281916	20282262	347	*	Distal Intergenic	1	20290875	20359518	68644	1	ENSG00000158816	ENST00000289815	-8613	127731	VWA5B1	von Willebrand factor A domain containing 5B1
1	20493935	20494075	141	*	Distal Intergenic	1	20486390	20487405	1016	2	ENSG00000289402	ENST00000702401	-6530	NA	NA	NA
1	20496367	20496568	202	*	Distal Intergenic	1	20486390	20487405	1016	2	ENSG00000289402	ENST00000702401	-8962	NA	NA	NA
1	20507875	20508065	191	*	Promoter (<=1kb)	1	20499448	20508151	8704	2	ENSG00000090432	ENST00000264198	86	79594	MUL1	mitochondrial E3 ubiquitin protein ligase 1
1	20578161	20578332	172	*	Distal Intergenic	1	20589086	20618903	29818	1	ENSG00000158825	ENST00000461985	-10754	978	CDA	cytidine deaminase
