seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
1	1264888	1265061	174	*	Promoter (1-2kb)	1	1257122	1263569	6448	2	ENSG00000160087	ENST00000471154	-1319	118424	UBE2J2	ubiquitin conjugating enzyme E2 J2
1	1282036	1282172	137	*	Promoter (<=1kb)	1	1282109	1292024	9916	1	ENSG00000162572	ENST00000325425	0	6339	SCNN1D	sodium channel epithelial 1 subunit delta
1	1288865	1289019	155	*	Promoter (1-2kb)	1	1287109	1290943	3835	1	ENSG00000162572	ENST00000379099	1756	6339	SCNN1D	sodium channel epithelial 1 subunit delta
1	1289507	1289875	369	*	Promoter (2-3kb)	1	1287109	1290943	3835	1	ENSG00000162572	ENST00000379099	2398	6339	SCNN1D	sodium channel epithelial 1 subunit delta
1	1347773	1348120	348	*	Promoter (<=1kb)	1	1341770	1348955	7186	2	ENSG00000107404	ENST00000472445	835	1855	DVL1	dishevelled segment polarity protein 1
1	1399279	1399561	283	*	Promoter (<=1kb)	1	1385711	1399335	13625	2	ENSG00000221978	ENST00000400809	0	81669	CCNL2	cyclin L2
1	1433401	1433618	218	*	Promoter (<=1kb)	1	1430550	1434488	3939	2	ENSG00000225285	ENST00000454562	870	NA	NA	NA
1	1876635	1876844	210	*	5' UTR	1	1785312	1890091	104780	2	ENSG00000078369	ENST00000703692	13247	2782	GNB1	G protein subunit beta 1
1	2135509	2135661	153	*	Promoter (<=1kb)	1	2135262	2150865	15604	1	ENSG00000067606	ENST00000419838	247	5590	PRKCZ	protein kinase C zeta
1	2652923	2653095	173	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-19907	79258	MMEL1	membrane metalloendopeptidase like 1
1	2653283	2653498	216	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-20267	79258	MMEL1	membrane metalloendopeptidase like 1
1	2656214	2656391	178	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-23198	79258	MMEL1	membrane metalloendopeptidase like 1
1	2681208	2681548	341	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-48192	79258	MMEL1	membrane metalloendopeptidase like 1
1	2681898	2682044	147	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-48882	79258	MMEL1	membrane metalloendopeptidase like 1
1	2688085	2688296	212	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-55069	79258	MMEL1	membrane metalloendopeptidase like 1
1	2688439	2688901	463	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-55423	79258	MMEL1	membrane metalloendopeptidase like 1
1	2689465	2689658	194	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-56449	79258	MMEL1	membrane metalloendopeptidase like 1
1	2689829	2690076	248	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-56813	79258	MMEL1	membrane metalloendopeptidase like 1
1	2692473	2692676	204	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-59457	79258	MMEL1	membrane metalloendopeptidase like 1
1	2696780	2696942	163	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-63764	79258	MMEL1	membrane metalloendopeptidase like 1
1	2748554	2750835	2282	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2768091	2784733	16643	1	ENSG00000285945	ENST00000648684	-17256	NA	NA	NA
1	2748554	2750835	2282	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2768091	2784733	16643	1	ENSG00000285945	ENST00000648684	-17256	NA	NA	NA
1	2748554	2750835	2282	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2768091	2784733	16643	1	ENSG00000285945	ENST00000648684	-17256	NA	NA	NA
1	2748554	2750835	2282	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2768091	2784733	16643	1	ENSG00000285945	ENST00000648684	-17256	NA	NA	NA
1	3349161	3349298	138	*	Intron (ENST00000511072/ENSG00000142611, intron 3 of 15)	1	3367815	3373928	6114	2	ENSG00000286518	ENST00000665088	24630	NA	NA	NA
1	3543224	3543532	309	*	Intron (ENST00000356575/ENSG00000162591, intron 4 of 36)	1	3489920	3531448	41529	2	ENSG00000162591	ENST00000294599	-11776	1953	MEGF6	multiple EGF like domains 6
1	3548432	3548663	232	*	Intron (ENST00000356575/ENSG00000162591, intron 4 of 36)	1	3560695	3560790	96	2	ENSG00000207776	ENST00000385042	12127	693135	MIR551A	microRNA 551a
1	3570536	3570680	145	*	Intron (ENST00000356575/ENSG00000162591, intron 4 of 36)	1	3560695	3560790	96	2	ENSG00000207776	ENST00000385042	-9746	693135	MIR551A	microRNA 551a
1	3857448	3857704	257	*	Promoter (<=1kb)	1	3857460	3885429	27970	1	ENSG00000169598	ENST00000468793	0	1677	DFFB	DNA fragmentation factor subunit beta
1	6058746	6059248	503	*	Intron (ENST00000655548/ENSG00000069424, intron 3 of 9)	1	6065753	6100023	34271	1	ENSG00000069424	ENST00000662363	-6505	8514	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
1	6068832	6069049	218	*	Intron (ENST00000655548/ENSG00000069424, intron 3 of 9)	1	6065753	6100023	34271	1	ENSG00000069424	ENST00000662363	3079	8514	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
1	7954002	7954164	163	*	Promoter (<=1kb)	1	7954291	7985052	30762	1	ENSG00000116288	ENST00000493373	-127	11315	PARK7	Parkinsonism associated deglycase
1	7961556	7961736	181	*	Promoter (<=1kb)	1	7961663	7971048	9386	1	ENSG00000116288	ENST00000460192	0	11315	PARK7	Parkinsonism associated deglycase
1	8004888	8005065	178	*	Exon (ENST00000641354/ENSG00000284747, exon 6 of 6)	1	7998187	7999934	1748	2	ENSG00000284716	ENST00000641100	-4954	NA	NA	NA
1	8028270	8028422	153	*	Promoter (1-2kb)	1	8026738	8122702	95965	1	ENSG00000238290	ENST00000445300	1532	NA	NA	NA
1	8182262	8182605	344	*	Distal Intergenic	1	8189824	8192770	2947	1	ENSG00000229305	ENST00000453364	-7219	100129776	LOC100129776	eukaryotic translation initiation factor 2 subunit gamma pseudogene
1	8182262	8182605	344	*	Distal Intergenic	1	8189824	8192770	2947	1	ENSG00000229305	ENST00000453364	-7219	100129776	LOC100129776	eukaryotic translation initiation factor 2 subunit gamma pseudogene
1	8258995	8259267	273	*	Distal Intergenic	1	8292157	8292263	107	2	ENSG00000251977	ENST00000516168	32996	106480004	RNU6-991P	RNA, U6 small nuclear 991, pseudogene
1	8397089	8397240	152	*	Intron (ENST00000337907/ENSG00000142599, intron 13 of 23)	1	8365855	8423419	57565	2	ENSG00000142599	ENST00000460659	26179	473	RERE	arginine-glutamic acid dipeptide repeats
1	8501139	8502487	1349	*	Intron (ENST00000337907/ENSG00000142599, intron 9 of 23)	1	8511795	8511919	125	2	ENSG00000221083	ENST00000408156	9432	124900452	LOC124900452	small nucleolar RNA SNORA77
1	8501139	8502487	1349	*	Intron (ENST00000337907/ENSG00000142599, intron 9 of 23)	1	8511795	8511919	125	2	ENSG00000221083	ENST00000408156	9432	124900452	LOC124900452	small nucleolar RNA SNORA77
1	8501139	8502487	1349	*	Intron (ENST00000337907/ENSG00000142599, intron 9 of 23)	1	8511795	8511919	125	2	ENSG00000221083	ENST00000408156	9432	124900452	LOC124900452	small nucleolar RNA SNORA77
1	8661786	8661932	147	*	Intron (ENST00000337907/ENSG00000142599, intron 2 of 23)	1	8353943	8656371	302429	2	ENSG00000142599	ENST00000400907	-5415	473	RERE	arginine-glutamic acid dipeptide repeats
1	9476954	9477138	185	*	Distal Intergenic	1	9501092	9503471	2380	2	ENSG00000235263	ENST00000441033	26333	NA	NA	NA
1	9690144	9690301	158	*	Promoter (<=1kb)	1	9689570	9728906	39337	1	ENSG00000171608	ENST00000698715	574	5293	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta
1	9997248	9997422	175	*	Promoter (<=1kb)	1	9997228	10016021	18794	1	ENSG00000162444	ENST00000294435	20	116362	RBP7	retinol binding protein 7
1	10398747	10398886	140	*	Promoter (<=1kb)	1	10398592	10411552	12961	1	ENSG00000142657	ENST00000491493	155	5226	PGD	phosphogluconate dehydrogenase
1	10415436	10415630	195	*	Promoter (<=1kb)	1	10415292	10419830	4539	1	ENSG00000142657	ENST00000498356	144	5226	PGD	phosphogluconate dehydrogenase
1	10510809	10511134	326	*	Intron (ENST00000472851/ENSG00000142655, intron 2 of 3)	1	10535888	10536289	402	1	ENSG00000142655	ENST00000492696	-24754	5195	PEX14	peroxisomal biogenesis factor 14
1	10599467	10599756	290	*	Intron (ENST00000356607/ENSG00000142655, intron 4 of 8)	1	10612222	10616452	4231	2	ENSG00000287727	ENST00000663738	16696	NA	NA	NA
1	10686184	10686916	733	*	Intron (ENST00000377022/ENSG00000130940, intron 4 of 20)	1	10660737	10693912	33176	2	ENSG00000130940	ENST00000478728	6996	54897	CASZ1	castor zinc finger 1
1	10686184	10686916	733	*	Intron (ENST00000377022/ENSG00000130940, intron 4 of 20)	1	10660737	10693912	33176	2	ENSG00000130940	ENST00000478728	6996	54897	CASZ1	castor zinc finger 1
1	10686184	10686916	733	*	Intron (ENST00000377022/ENSG00000130940, intron 4 of 20)	1	10660737	10693912	33176	2	ENSG00000130940	ENST00000478728	6996	54897	CASZ1	castor zinc finger 1
1	10890884	10891196	313	*	Distal Intergenic	1	10895761	10895998	238	1	ENSG00000225158	ENST00000450782	-4565	106480259	HSPE1P24	heat shock protein family E (Hsp10) member 1 pseudogene 24
1	10901192	10901331	140	*	Distal Intergenic	1	10895761	10895998	238	1	ENSG00000225158	ENST00000450782	5431	106480259	HSPE1P24	heat shock protein family E (Hsp10) member 1 pseudogene 24
1	12478208	12478803	596	*	Promoter (<=1kb)	1	12478549	12506972	28424	1	ENSG00000048707	ENST00000645148	0	55187	VPS13D	vacuolar protein sorting 13 homolog D
1	12478208	12478803	596	*	Promoter (<=1kb)	1	12478549	12506972	28424	1	ENSG00000048707	ENST00000645148	0	55187	VPS13D	vacuolar protein sorting 13 homolog D
1	13774403	13774670	268	*	Promoter (2-3kb)	1	13771726	13778463	6738	1	ENSG00000116731	ENST00000487453	2677	7799	PRDM2	PR/SET domain 2
1	14977494	14977701	208	*	Intron (ENST00000636203/ENSG00000189337, intron 4 of 16)	1	14945919	15065797	119879	1	ENSG00000189337	ENST00000400797	31575	23254	KAZN	kazrin, periplakin interacting protein
1	15681267	15681463	197	*	Promoter (1-2kb)	1	15682873	15683128	256	2	ENSG00000271742	ENST00000606262	1665	NA	NA	NA
1	15780637	15780819	183	*	Intron (ENST00000375771/ENSG00000162458, intron 9 of 9)	1	15777073	15784838	7766	1	ENSG00000162458	ENST00000509138	3564	54751	FBLIM1	filamin binding LIM protein 1
1	15833248	15833395	148	*	Promoter (2-3kb)	1	15836095	15928557	92463	1	ENSG00000065526	ENST00000673875	-2700	23013	SPEN	spen family transcriptional repressor
1	16082473	16082668	196	*	Distal Intergenic	1	16057769	16073651	15883	2	ENSG00000185519	ENST00000375662	-8822	348487	FAM131C	family with sequence similarity 131 member C
1	16143645	16143942	298	*	Promoter (2-3kb)	1	16134560	16146450	11891	2	ENSG00000142627	ENST00000480202	2508	1969	EPHA2	EPH receptor A2
1	16159223	16159391	169	*	Promoter (<=1kb)	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	0	NA	NA	NA
1	16173368	16173512	145	*	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	14102	NA	NA	NA
1	16175859	16176031	173	*	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	16593	NA	NA	NA
1	16236392	16236548	157	*	Promoter (<=1kb)	1	16232281	16236659	4379	2	ENSG00000132881	ENST00000434014	111	79363	CPLANE2	ciliogenesis and planar polarity effector complex subunit 2
1	16613650	16613871	222	*	Promoter (<=1kb)	1	16599589	16613562	13974	2	ENSG00000219481	ENST00000599069	-88	55672	NBPF1	NBPF member 1
1	17237343	17237491	149	*	Promoter (2-3kb)	1	17239632	17245968	6337	1	ENSG00000142623	ENST00000648847	-2141	29943	PADI1	peptidyl arginine deiminase 1
1	18666447	18666909	463	*	Intron (ENST00000420770/ENSG00000009709, intron 4 of 8)	1	18631524	18736102	104579	1	ENSG00000009709	ENST00000400661	34923	5081	PAX7	paired box 7
1	18965860	18966024	165	*	Distal Intergenic	1	18904280	18956676	52397	2	ENSG00000169991	ENST00000455833	-9184	126917	IFFO2	intermediate filament family orphan 2
1	19164706	19164923	218	*	Exon (ENST00000375254/ENSG00000127481, exon 32 of 106)	1	19121213	19168055	46843	2	ENSG00000127481	ENST00000417040	3132	23352	UBR4	ubiquitin protein ligase E3 component n-recognin 4
1	19440513	19440686	174	*	Intron (ENST00000264202/ENSG00000077549, intron 1 of 8)	1	19424384	19424671	288	1	ENSG00000240490	ENST00000481521	16129	NA	NA	NA
1	19654520	19654664	145	*	Intron (ENST00000602662/ENSG00000158747, intron 1 of 3)	1	19647610	19658456	10847	1	ENSG00000158747	ENST00000548815	6910	4681	NBL1	NBL1, DAN family BMP antagonist
1	19737585	19737746	162	*	Promoter (<=1kb)	1	19682242	19738419	56178	2	ENSG00000162542	ENST00000489814	673	255104	TMCO4	transmembrane and coiled-coil domains 4
1	19882220	19882585	366	*	Promoter (<=1kb)	1	19882395	19912945	30551	1	ENSG00000169914	ENST00000375120	0	23252	OTUD3	OTU deubiquitinase 3
1	19949011	19949256	246	*	Distal Intergenic	1	19970969	19971269	301	1	ENSG00000242688	ENST00000488028	-21713	106479333	RN7SL304P	RNA, 7SL, cytoplasmic 304, pseudogene
1	20186341	20186498	158	*	Promoter (<=1kb)	1	20184242	20186486	2245	2	ENSG00000187980	ENST00000442226	0	391013	PLA2G2C	phospholipase A2 group IIC
1	20250701	20250940	240	*	Distal Intergenic	1	20243120	20244664	1545	1	ENSG00000228105	ENST00000659784	7581	105376827	LINC01757	long intergenic non-protein coding RNA 1757
1	20356003	20356246	244	*	3' UTR	1	20332918	20354222	21305	1	ENSG00000158816	ENST00000525343	23085	127731	VWA5B1	von Willebrand factor A domain containing 5B1
1	20356003	20356246	244	*	3' UTR	1	20332918	20354222	21305	1	ENSG00000158816	ENST00000525343	23085	127731	VWA5B1	von Willebrand factor A domain containing 5B1
1	20486854	20487028	175	*	Promoter (<=1kb)	1	20486358	20487374	1017	2	ENSG00000289402	ENST00000690199	346	NA	NA	NA
1	20507847	20508026	180	*	Promoter (<=1kb)	1	20499448	20508151	8704	2	ENSG00000090432	ENST00000264198	125	79594	MUL1	mitochondrial E3 ubiquitin protein ligase 1
1	20613726	20614141	416	*	Exon (ENST00000375071/ENSG00000158825, exon 3 of 4)	1	20633458	20651511	18054	1	ENSG00000158828	ENST00000321556	-19317	65018	PINK1	PTEN induced kinase 1
1	20634619	20634839	221	*	Promoter (<=1kb)	1	20633679	20633788	110	1	ENSG00000284005	ENST00000622012	940	102464833	MIR6084	microRNA 6084
1	20661684	20661919	236	*	Promoter (<=1kb)	1	20651767	20661544	9778	2	ENSG00000244038	ENST00000415136	-140	1650	DDOST	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit
1	20696737	20696884	148	*	Promoter (1-2kb)	1	20664014	20698439	34426	2	ENSG00000117245	ENST00000490034	1555	57576	KIF17	kinesin family member 17
1	20732245	20732385	141	*	Promoter (<=1kb)	1	20724601	20732278	7678	2	ENSG00000189410	ENST00000447746	0	400745	SH2D5	SH2 domain containing 5
1	20815776	20816659	884	*	Intron (ENST00000374935/ENSG00000075151, intron 30 of 32)	1	20841241	20841302	62	1	ENSG00000251914	ENST00000516105	-24582	106480835	RNU7-200P	RNA, U7 small nuclear 200 pseudogene
1	20815776	20816659	884	*	Intron (ENST00000374935/ENSG00000075151, intron 30 of 32)	1	20841241	20841302	62	1	ENSG00000251914	ENST00000516105	-24582	106480835	RNU7-200P	RNA, U7 small nuclear 200 pseudogene
1	20896914	20897053	140	*	Intron (ENST00000374935/ENSG00000075151, intron 12 of 32)	1	20893111	20941398	48288	2	ENSG00000075151	ENST00000374933	44345	8672	EIF4G3	eukaryotic translation initiation factor 4 gamma 3
1	21265117	21265276	160	*	Promoter (<=1kb)	1	21266082	21267251	1170	1	ENSG00000236936	ENST00000416959	-806	NA	NA	NA
1	21329284	21329695	412	*	Intron (ENST00000415912/ENSG00000117298, intron 1 of 18)	1	21272835	21345137	72303	2	ENSG00000117298	ENST00000463334	15442	1889	ECE1	endothelin converting enzyme 1
1	21335738	21336115	378	*	Intron (ENST00000415912/ENSG00000117298, intron 1 of 18)	1	21272835	21345137	72303	2	ENSG00000117298	ENST00000463334	9022	1889	ECE1	endothelin converting enzyme 1
1	21345348	21345514	167	*	Promoter (<=1kb)	1	21217247	21345504	128258	2	ENSG00000117298	ENST00000415912	0	1889	ECE1	endothelin converting enzyme 1
1	21388120	21389084	965	*	Distal Intergenic	1	21397987	21398362	376	1	ENSG00000236216	ENST00000486095	-8903	NA	NA	NA
1	21388120	21389084	965	*	Distal Intergenic	1	21397987	21398362	376	1	ENSG00000236216	ENST00000486095	-8903	NA	NA	NA
1	21388120	21389084	965	*	Distal Intergenic	1	21397987	21398362	376	1	ENSG00000236216	ENST00000486095	-8903	NA	NA	NA
1	21388120	21389084	965	*	Distal Intergenic	1	21397987	21398362	376	1	ENSG00000236216	ENST00000486095	-8903	NA	NA	NA
1	21626940	21627168	229	*	Intron (ENST00000471600/ENSG00000076864, intron 2 of 24)	1	21596221	21622568	26348	2	ENSG00000076864	ENST00000374761	-4372	5909	RAP1GAP	RAP1 GTPase activating protein
1	21638892	21639049	158	*	Intron (ENST00000471600/ENSG00000076864, intron 2 of 24)	1	21596221	21651820	55600	2	ENSG00000076864	ENST00000471600	12771	5909	RAP1GAP	RAP1 GTPase activating protein
1	21783372	21783544	173	*	Promoter (<=1kb)	1	21727851	21783606	55756	2	ENSG00000090686	ENST00000421625	62	84196	USP48	ubiquitin specific peptidase 48
1	21896862	21897027	166	*	Promoter (<=1kb)	1	21887233	21896310	9078	2	ENSG00000142798	ENST00000412328	-552	3339	HSPG2	heparan sulfate proteoglycan 2
1	21957099	21957285	187	*	Promoter (<=1kb)	1	21950679	21956871	6193	2	ENSG00000293453	ENST00000637118	-228	NA	NA	NA
1	22019119	22019332	214	*	Intron (ENST00000650360/ENSG00000285959, intron 7 of 8)	1	22024558	22031223	6666	1	ENSG00000218510	ENST00000635675	-5226	29092	LINC00339	long intergenic non-protein coding RNA 339
1	22025919	22026155	237	*	Promoter (<=1kb)	1	22023990	22026048	2059	2	ENSG00000228397	ENST00000455966	0	101928043	LINC01635	long intergenic non-protein coding RNA 1635
1	22131861	22132299	439	*	Promoter (2-3kb)	1	22127038	22129851	2814	2	ENSG00000162552	ENST00000415567	-2010	54361	WNT4	Wnt family member 4
1	22275919	22276102	184	*	Distal Intergenic	1	22266239	22266300	62	1	ENSG00000266564	ENST00000581169	9680	100616433	MIR4418	microRNA 4418
1	22689681	22689832	152	*	Distal Intergenic	1	22710839	22891265	180427	1	ENSG00000133216	ENST00000544305	-21007	2048	EPHB2	EPH receptor B2
1	22751304	22751525	222	*	Intron (ENST00000544305/ENSG00000133216, intron 1 of 6)	1	22775178	22913752	138575	1	ENSG00000133216	ENST00000374627	-23653	2048	EPHB2	EPH receptor B2
1	22803956	22804201	246	*	Intron (ENST00000544305/ENSG00000133216, intron 3 of 6)	1	22800240	22896478	96239	1	ENSG00000133216	ENST00000465676	3716	2048	EPHB2	EPH receptor B2
1	22971710	22971942	233	*	Promoter (<=1kb)	1	22953043	22972866	19824	2	ENSG00000215906	ENST00000426928	924	646262	LACTBL1	lactamase beta like 1
1	23010773	23011014	242	*	3' UTR	1	23010835	23014094	3260	2	ENSG00000227868	ENST00000622840	3080	729059	TEX46	testis expressed 46
1	23100105	23100384	280	*	Intron (ENST00000302291/ENSG00000169641, intron 2 of 3)	1	23020147	23088058	67912	2	ENSG00000240553	ENST00000427154	-12047	NA	NA	NA
1	23198408	23198544	137	*	Intron (ENST00000374619/ENSG00000179546, intron 1 of 1)	1	23191895	23217502	25608	2	ENSG00000179546	ENST00000374619	18958	3352	HTR1D	5-hydroxytryptamine receptor 1D
1	23593717	23593857	141	*	Promoter (<=1kb)	1	23576436	23593621	17186	2	ENSG00000285802	ENST00000648225	-96	NA	NA	NA
1	23743456	23743617	162	*	Promoter (<=1kb)	1	23743471	23762059	18589	1	ENSG00000011007	ENST00000613537	0	6924	ELOA	elongin A
1	23778063	23778275	213	*	Promoter (<=1kb)	1	23706901	23778283	71383	2	ENSG00000236810	ENST00000655402	8	100506963	ELOA-AS1	ELOA antisense RNA 1
1	23778504	23778660	157	*	Promoter (<=1kb)	1	23778418	23788232	9815	1	ENSG00000057757	ENST00000246151	86	57095	PITHD1	PITH domain containing 1
1	23993369	23994181	813	*	Distal Intergenic	1	23966445	23980927	14483	2	ENSG00000188529	ENST00000341154	-12442	10772	SRSF10	serine and arginine rich splicing factor 10
1	23993369	23994181	813	*	Distal Intergenic	1	23966445	23980927	14483	2	ENSG00000188529	ENST00000341154	-12442	10772	SRSF10	serine and arginine rich splicing factor 10
1	24515671	24515884	214	*	Promoter (1-2kb)	1	24514373	24535279	20907	1	ENSG00000117602	ENST00000374393	1298	11123	RCAN3	RCAN family member 3
1	24559223	24559485	263	*	Intron (ENST00000374392/ENSG00000184454, intron 1 of 3)	1	24556087	24609328	53242	1	ENSG00000184454	ENST00000374392	3136	400746	NCMAP	non-compact myelin associated protein
1	24568114	24568275	162	*	Intron (ENST00000374392/ENSG00000184454, intron 1 of 3)	1	24563627	24563974	348	1	ENSG00000227312	ENST00000443086	4487	100270884	RPL26P8	ribosomal protein L26 pseudogene 8
1	24724683	24724897	215	*	Distal Intergenic	1	24704894	24717596	12703	1	ENSG00000284699	ENST00000641176	19789	NA	NA	NA
