seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
1	27500198	27500371	174	*	Distal Intergenic	1	27404230	27490167	85938	2	ENSG00000158195	ENST00000618852	-10031	10163	WASF2	WASP family member 2
1	27601958	27602178	221	*	Promoter (1-2kb)	1	27552496	27603414	50919	2	ENSG00000126705	ENST00000490295	1236	27245	AHDC1	AT-hook DNA binding motif containing 1
1	27853209	27854401	1193	*	Distal Intergenic	1	27850093	27851676	1584	1	ENSG00000117751	ENST00000486634	3116	5511	PPP1R8	protein phosphatase 1 regulatory subunit 8
1	28369789	28370052	264	*	Promoter (<=1kb)	1	28369744	28497156	127413	1	ENSG00000204138	ENST00000493669	45	65979	PHACTR4	phosphatase and actin regulator 4
1	28501118	28501309	192	*	Distal Intergenic	1	28505943	28539196	33254	1	ENSG00000180198	ENST00000398958	-4634	1104	RCC1	regulator of chromosome condensation 1
1	31549006	31549298	293	*	Intron (ENST00000639839/ENSG00000284543, intron 4 of 4)	1	31540381	31543987	3607	1	ENSG00000284543	ENST00000639047	8625	NA	NA	NA
1	31575394	31575940	547	*	Promoter (<=1kb)	1	31571585	31575573	3989	2	ENSG00000229167	ENST00000435872	0	NA	NA	NA
1	31584190	31584388	199	*	Promoter (<=1kb)	1	31583513	31587686	4174	1	ENSG00000142910	ENST00000463112	677	64129	TINAGL1	tubulointerstitial nephritis antigen like 1
1	31666443	31666719	277	*	Promoter (<=1kb)	1	31660585	31666385	5801	2	ENSG00000084636	ENST00000470799	-58	1307	COL16A1	collagen type XVI alpha 1 chain
1	31669924	31670105	182	*	Promoter (<=1kb)	1	31652511	31670602	18092	2	ENSG00000084636	ENST00000488128	497	1307	COL16A1	collagen type XVI alpha 1 chain
1	31701287	31701500	214	*	Promoter (2-3kb)	1	31652263	31704017	51755	2	ENSG00000084636	ENST00000373672	2517	1307	COL16A1	collagen type XVI alpha 1 chain
1	31715350	31715681	332	*	Distal Intergenic	1	31679230	31704319	25090	2	ENSG00000084636	ENST00000373668	-11031	1307	COL16A1	collagen type XVI alpha 1 chain
1	31715350	31715681	332	*	Distal Intergenic	1	31679230	31704319	25090	2	ENSG00000084636	ENST00000373668	-11031	1307	COL16A1	collagen type XVI alpha 1 chain
1	31798521	31798800	280	*	Promoter (<=1kb)	1	31790428	31798615	8188	2	ENSG00000134668	ENST00000473361	0	90853	SPOCD1	SPOC domain containing 1
1	31957902	31958103	202	*	Distal Intergenic	1	31919130	31944856	25727	2	ENSG00000184007	ENST00000526960	-13046	8073	PTP4A2	protein tyrosine phosphatase 4A2
1	32101190	32101518	329	*	Intron (ENST00000487305/ENSG00000121775, intron 8 of 8)	1	32108056	32176563	68508	1	ENSG00000025800	ENST00000373625	-6538	23633	KPNA6	karyopherin subunit alpha 6
1	32332325	32332808	484	*	Promoter (<=1kb)	1	32331536	32333079	1544	1	ENSG00000116478	ENST00000471488	789	3065	HDAC1	histone deacetylase 1
1	32742485	32742662	178	*	Promoter (<=1kb)	1	32741830	32774970	33141	1	ENSG00000162522	ENST00000401073	655	57648	NHSL3	NHS like 3
1	33052052	33052449	398	*	Intron (ENST00000548559/ENSG00000004455, intron 2 of 4)	1	33008892	33037004	28113	2	ENSG00000004455	ENST00000354858	-15048	204	AK2	adenylate kinase 2
1	36397350	36397762	413	*	Promoter (<=1kb)	1	36394014	36397878	3865	2	ENSG00000181817	ENST00000489912	116	84967	LSM10	LSM10, U7 small nuclear RNA associated
1	36946290	36946463	174	*	Intron (ENST00000373091/ENSG00000163873, intron 1 of 15)	1	36849674	36859136	9463	2	ENSG00000163873	ENST00000462621	-87154	2899	GRIK3	glutamate ionotropic receptor kainate type subunit 3
1	37534523	37534714	192	*	3' UTR	1	37536690	37541594	4905	2	ENSG00000163877	ENST00000638725	6880	79753	SNIP1	Smad nuclear interacting protein 1
1	39117023	39117446	424	*	Intron (ENST00000361689/ENSG00000127603, intron 2 of 93)	1	39120940	39121043	104	2	ENSG00000206654	ENST00000383927	3597	106481373	RNU6-608P	RNA, U6 small nuclear 608, pseudogene
1	39178848	39179125	278	*	Intron (ENST00000361689/ENSG00000127603, intron 2 of 93)	1	39158864	39333181	174318	1	ENSG00000127603	ENST00000672812	19984	23499	MACF1	microtubule actin crosslinking factor 1
1	39574575	39574873	299	*	Promoter (<=1kb)	1	39560845	39575095	14251	2	ENSG00000090621	ENST00000677548	222	8761	PABPC4	poly(A) binding protein cytoplasmic 4
1	39588395	39588569	175	*	Distal Intergenic	1	39572393	39576790	4398	2	ENSG00000090621	ENST00000451091	-11605	8761	PABPC4	poly(A) binding protein cytoplasmic 4
1	39883184	39883507	324	*	Promoter (<=1kb)	1	39838110	39883425	45316	2	ENSG00000043514	ENST00000648678	0	54802	TRIT1	tRNA isopentenyltransferase 1
1	39893111	39893382	272	*	Distal Intergenic	1	39897745	39899098	1354	1	ENSG00000236546	ENST00000418255	-4363	105378668	MYCL-AS1	MYCL antisense RNA 1
1	39955698	39956039	342	*	Promoter (<=1kb)	1	39955158	39969966	14809	1	ENSG00000168389	ENST00000483824	540	84879	MFSD2A	MFSD2 lysolipid transporter A, lysophospholipid
1	40107493	40107893	401	*	Distal Intergenic	1	40072738	40097260	24523	2	ENSG00000131238	ENST00000449045	-10233	5538	PPT1	palmitoyl-protein thioesterase 1
1	40107493	40107893	401	*	Distal Intergenic	1	40072738	40097260	24523	2	ENSG00000131238	ENST00000449045	-10233	5538	PPT1	palmitoyl-protein thioesterase 1
1	40140279	40140668	390	*	Distal Intergenic	1	40132764	40133448	685	1	ENSG00000226745	ENST00000430724	7515	NA	NA	NA
1	40142088	40142426	339	*	Distal Intergenic	1	40132764	40133448	685	1	ENSG00000226745	ENST00000430724	9324	NA	NA	NA
1	40708902	40709142	241	*	Promoter (<=1kb)	1	40709357	40771603	62247	1	ENSG00000066136	ENST00000372652	-215	4802	NFYC	nuclear transcription factor Y subunit gamma
1	40853062	40853352	291	*	Distal Intergenic	1	40861054	40862363	1310	2	ENSG00000179862	ENST00000372638	9011	163732	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4
1	40967968	40968163	196	*	Distal Intergenic	1	40979300	41012550	33251	1	ENSG00000171793	ENST00000696107	-11137	1503	CTPS1	CTP synthase 1
1	41109499	41109733	235	*	Intron (ENST00000326197/ENSG00000010803, intron 7 of 14)	1	41098638	41099136	499	1	ENSG00000215893	ENST00000401064	10861	NA	NA	NA
1	41448456	41448861	406	*	Distal Intergenic	1	41466937	41467028	92	2	ENSG00000252563	ENST00000516754	18167	100873284	RNA5SP45	RNA, 5S ribosomal pseudogene 45
1	41783291	41783503	213	*	Intron (ENST00000372584/ENSG00000127124, intron 1 of 7)	1	41847948	41869630	21683	2	ENSG00000127124	ENST00000479350	86127	59269	HIVEP3	HIVEP zinc finger 3
1	41946116	41946343	228	*	Intron (ENST00000489103/ENSG00000127124, intron 1 of 3)	1	41506365	41918922	412558	2	ENSG00000127124	ENST00000372583	-27194	59269	HIVEP3	HIVEP zinc finger 3
1	42282801	42283184	384	*	Intron (ENST00000372572/ENSG00000198815, intron 4 of 14)	1	42264931	42278587	13657	2	ENSG00000198815	ENST00000454417	-4214	22887	FOXJ3	forkhead box J3
1	42456583	42456953	371	*	Promoter (<=1kb)	1	42456801	42473385	16585	1	ENSG00000127125	ENST00000471420	0	79717	PPCS	phosphopantothenoylcysteine synthetase
1	42463329	42463513	185	*	Promoter (<=1kb)	1	42463329	42637342	174014	1	ENSG00000186409	ENST00000654604	0	728621	CCDC30	coiled-coil domain containing 30
1	42933943	42934229	287	*	Promoter (2-3kb)	1	42926174	42931769	5596	2	ENSG00000117394	ENST00000676254	-2174	6513	SLC2A1	solute carrier family 2 member 1
1	43472592	43472896	305	*	Distal Intergenic	1	43451003	43453989	2987	2	ENSG00000178922	ENST00000583037	-18603	81888	HYI	hydroxypyruvate isomerase (putative)
1	43537632	43537840	209	*	Promoter (<=1kb)	1	43538198	43580078	41881	1	ENSG00000142949	ENST00000372405	-358	5792	PTPRF	protein tyrosine phosphatase receptor type F
1	43783751	43784079	329	*	Intron (ENST00000645057/ENSG00000284989, intron 16 of 25)	1	43792102	43931127	139026	1	ENSG00000126091	ENST00000647503	-8023	6487	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
1	44405236	44405443	208	*	Promoter (<=1kb)	1	44405255	44651723	246469	1	ENSG00000187147	ENST00000361799	0	55182	RNF220	ring finger protein 220
1	44568339	44568548	210	*	Intron (ENST00000355387/ENSG00000187147, intron 2 of 14)	1	44545493	44545552	60	1	ENSG00000263381	ENST00000581357	22846	100847089	MIR5584	microRNA 5584
1	44730581	44730908	328	*	Promoter (<=1kb)	1	44731055	44731170	116	2	ENSG00000200169	ENST00000363299	262	26830	RNU5D-1	RNA, U5D small nuclear 1
1	44970347	44970535	189	*	Intron (ENST00000360403/ENSG00000070785, intron 3 of 11)	1	44958557	44959395	839	1	ENSG00000229815	ENST00000428976	11790	NA	NA	NA
1	45010603	45011263	661	*	Promoter (<=1kb)	1	45010950	45015504	4555	1	ENSG00000126088	ENST00000652165	0	7389	UROD	uroporphyrinogen decarboxylase
1	45230532	45230758	227	*	Intron (ENST00000464588/ENSG00000162415, intron 2 of 2)	1	45016399	45206605	190207	2	ENSG00000162415	ENST00000359600	-23927	57643	ZSWIM5	zinc finger SWIM-type containing 5
1	45327892	45328090	199	*	Promoter (<=1kb)	1	45326895	45328710	1816	1	ENSG00000186603	ENST00000334815	997	84842	HPDL	4-hydroxyphenylpyruvate dioxygenase like
1	46084489	46085078	590	*	Intron (ENST00000262741/ENSG00000117461, intron 1 of 9)	1	46104950	46105175	226	1	ENSG00000233114	ENST00000426289	-19872	127460871	COX7BP4	COX7B pseudogene 4
1	46241229	46242218	990	*	Distal Intergenic	1	46246461	46248584	2124	1	ENSG00000085999	ENST00000661174	-4243	8438	RAD54L	RAD54 like
1	46241229	46242218	990	*	Distal Intergenic	1	46246461	46248584	2124	1	ENSG00000085999	ENST00000661174	-4243	8438	RAD54L	RAD54 like
1	47237739	47238129	391	*	Distal Intergenic	1	47216291	47232225	15935	2	ENSG00000162367	ENST00000691006	-5514	6886	TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor
1	47237739	47238129	391	*	Distal Intergenic	1	47216291	47232225	15935	2	ENSG00000162367	ENST00000691006	-5514	6886	TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor
1	47418805	47418992	188	*	Promoter (2-3kb)	1	47416285	47418052	1768	1	ENSG00000186790	ENST00000335071	2520	2301	FOXE3	forkhead box E3
1	48382690	48383074	385	*	Intron (ENST00000371847/ENSG00000132122, intron 9 of 12)	1	48305799	48400850	95052	2	ENSG00000132122	ENST00000371841	17776	54558	SPATA6	spermatogenesis associated 6
1	48916341	48916589	249	*	Intron (ENST00000371839/ENSG00000186094, intron 5 of 13)	1	48926021	48936734	10714	1	ENSG00000286597	ENST00000663662	-9432	NA	NA	NA
1	49487195	49487404	210	*	Intron (ENST00000371839/ENSG00000186094, intron 3 of 13)	1	49374201	49472085	97885	2	ENSG00000225623	ENST00000457061	-15110	100874313	AGBL4-IT1	AGBL4 intronic transcript 1
1	51638497	51638739	243	*	Intron (ENST00000371714/ENSG00000117859, intron 4 of 25)	1	51617114	51776912	159799	1	ENSG00000117859	ENST00000489990	21383	114883	OSBPL9	oxysterol binding protein like 9
1	52404683	52404870	188	*	Promoter (<=1kb)	1	52404628	52417022	12395	1	ENSG00000134748	ENST00000474048	55	84950	PRPF38A	pre-mRNA processing factor 38A
1	53919635	53919833	199	*	Intron (ENST00000371378/ENSG00000081870, intron 5 of 5)	1	53921562	53929000	7439	2	ENSG00000081870	ENST00000489675	9167	51668	IFT25	intraflagellar transport 25
1	54199771	54199975	205	*	Promoter (<=1kb)	1	54172336	54200010	27675	2	ENSG00000215883	ENST00000421415	35	606495	CYB5RL	cytochrome b5 reductase like
1	54561970	54562384	415	*	Intron (ENST00000481208/ENSG00000162390, intron 1 of 14)	1	54548228	54639192	90965	1	ENSG00000162390	ENST00000371316	13742	26027	ACOT11	acyl-CoA thioesterase 11
1	54801377	54801576	200	*	Promoter (<=1kb)	1	54779712	54801323	21612	2	ENSG00000006555	ENST00000371276	-54	55001	TTC22	tetratricopeptide repeat domain 22
1	54858032	54858256	225	*	Intron (ENST00000371269/ENSG00000116133, intron 6 of 8)	1	54874672	54883664	8993	1	ENSG00000287724	ENST00000658428	-16416	NA	NA	NA
1	55507175	55507399	225	*	Intron (ENST00000643167/ENSG00000234810, intron 1 of 3)	1	55484871	55484972	102	2	ENSG00000272051	ENST00000606692	-22203	NA	NA	NA
1	58395123	58395426	304	*	Intron (ENST00000485760/ENSG00000173406, intron 3 of 20)	1	58462552	58506199	43648	2	ENSG00000162600	ENST00000460671	110773	115209	OMA1	OMA1 zinc metallopeptidase
1	58412472	58412671	200	*	Intron (ENST00000485760/ENSG00000173406, intron 3 of 20)	1	58462552	58506199	43648	2	ENSG00000162600	ENST00000460671	93528	115209	OMA1	OMA1 zinc metallopeptidase
1	58785371	58785863	493	*	Promoter (<=1kb)	1	58785156	58815895	30740	1	ENSG00000234807	ENST00000669294	215	101926907	LOC101926907	uncharacterized LOC101926907
1	58785371	58785863	493	*	Promoter (<=1kb)	1	58785156	58815895	30740	1	ENSG00000234807	ENST00000669294	215	101926907	LOC101926907	uncharacterized LOC101926907
1	59499446	59500100	655	*	Intron (ENST00000634606/ENSG00000172456, intron 5 of 16)	1	59512316	59660423	148108	1	ENSG00000172456	ENST00000485720	-12216	55277	FGGY	FGGY carbohydrate kinase domain containing
1	59499446	59500100	655	*	Intron (ENST00000634606/ENSG00000172456, intron 5 of 16)	1	59512316	59660423	148108	1	ENSG00000172456	ENST00000485720	-12216	55277	FGGY	FGGY carbohydrate kinase domain containing
1	59885427	59885602	176	*	Distal Intergenic	1	59870877	59872982	2106	1	ENSG00000134709	ENST00000491135	14550	51361	HOOK1	hook microtubule tethering protein 1
1	61744126	61744439	314	*	Promoter (1-2kb)	1	61742545	62114767	372223	1	ENSG00000132849	ENST00000635023	1581	10207	PATJ	PATJ crumbs cell polarity complex component
1	61744126	61744439	314	*	Promoter (1-2kb)	1	61742545	62114767	372223	1	ENSG00000132849	ENST00000635023	1581	10207	PATJ	PATJ crumbs cell polarity complex component
1	61837762	61837936	175	*	Intron (ENST00000635214/ENSG00000132849, intron 17 of 35)	1	61852499	61852602	104	1	ENSG00000212360	ENST00000391058	-14563	106480645	RNU6-1177P	RNA, U6 small nuclear 1177, pseudogene
1	62122245	62122443	199	*	Promoter (1-2kb)	1	62120874	62128457	7584	1	ENSG00000132849	ENST00000472512	1371	10207	PATJ	PATJ crumbs cell polarity complex component
