seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
1	633745	634898	1154	*	Promoter (<=1kb)	1	634376	634922	547	1	ENSG00000198744	ENST00000416718	0	107075270	MTCO3P12	MT-CO3 pseudogene 12
1	633745	634898	1154	*	Promoter (<=1kb)	1	634376	634922	547	1	ENSG00000198744	ENST00000416718	0	107075270	MTCO3P12	MT-CO3 pseudogene 12
1	633745	634898	1154	*	Promoter (<=1kb)	1	634376	634922	547	1	ENSG00000198744	ENST00000416718	0	107075270	MTCO3P12	MT-CO3 pseudogene 12
1	911268	911458	191	*	Promoter (<=1kb)	1	911435	914948	3514	1	ENSG00000230699	ENST00000448179	0	NA	NA	NA
1	976158	976484	327	*	Promoter (<=1kb)	1	975205	976641	1437	2	ENSG00000187642	ENST00000479361	157	84808	PERM1	PPARGC1 and ESRR induced regulator, muscle 1
1	1006469	1006719	251	*	Promoter (1-2kb)	1	1008076	1008229	154	2	ENSG00000231702	ENST00000423619	1510	NA	NA	NA
1	1064050	1064196	147	*	Promoter (<=1kb)	1	1064495	1066274	1780	1	ENSG00000291156	ENST00000433695	-299	100288175	LOC100288175	uncharacterized LOC100288175
1	1067811	1068230	420	*	Exon (ENST00000412397/ENSG00000217801, exon 8 of 10)	1	1064518	1066441	1924	1	ENSG00000291156	ENST00000451054	3293	100288175	LOC100288175	uncharacterized LOC100288175
1	1070199	1070429	231	*	Distal Intergenic	1	1070967	1074306	3340	2	ENSG00000237330	ENST00000453464	3877	401934	RNF223	ring finger protein 223
1	1074004	1074210	207	*	Promoter (<=1kb)	1	1070967	1074306	3340	2	ENSG00000237330	ENST00000453464	96	401934	RNF223	ring finger protein 223
1	1079483	1079875	393	*	Distal Intergenic	1	1082146	1084072	1927	2	ENSG00000131591	ENST00000464905	4197	54991	C1orf159	chromosome 1 open reading frame 159
1	1201879	1202013	135	*	Distal Intergenic	1	1203844	1205680	1837	2	ENSG00000186891	ENST00000486728	3667	8784	TNFRSF18	TNF receptor superfamily member 18
1	1249028	1249493	466	*	Promoter (1-2kb)	1	1249777	1251334	1558	2	ENSG00000260179	ENST00000565563	1841	NA	NA	NA
1	1264865	1265157	293	*	Promoter (1-2kb)	1	1257122	1263569	6448	2	ENSG00000160087	ENST00000471154	-1296	118424	UBE2J2	ubiquitin conjugating enzyme E2 J2
1	1282185	1282360	176	*	Promoter (<=1kb)	1	1282164	1285597	3434	1	ENSG00000162572	ENST00000467651	21	6339	SCNN1D	sodium channel epithelial 1 subunit delta
1	1360708	1360853	146	*	Promoter (<=1kb)	1	1352692	1361777	9086	2	ENSG00000162576	ENST00000477278	924	54587	MXRA8	matrix remodeling associated 8
1	1399376	1399518	143	*	Promoter (<=1kb)	1	1399515	1402046	2532	1	ENSG00000224870	ENST00000444362	0	148413	MRPL20-AS1	MRPL20 antisense RNA 1
1	1758861	1759096	236	*	Promoter (<=1kb)	1	1752471	1758575	6105	2	ENSG00000008130	ENST00000342348	-286	65220	NADK	NAD kinase
1	1782879	1783158	280	*	Promoter (2-3kb)	1	1779157	1780457	1301	2	ENSG00000008130	ENST00000480542	-2422	65220	NADK	NAD kinase
1	2189562	2189790	229	*	3' UTR	1	2189544	2194108	4565	2	ENSG00000162585	ENST00000497675	4318	199990	FAAP20	FA core complex associated protein 20
1	2255680	2255892	213	*	Intron (ENST00000704337/ENSG00000157933, intron 1 of 3)	1	2247996	2303376	55381	1	ENSG00000157933	ENST00000478223	7684	6497	SKI	SKI proto-oncogene
1	2256112	2256251	140	*	Intron (ENST00000704337/ENSG00000157933, intron 1 of 3)	1	2247996	2303376	55381	1	ENSG00000157933	ENST00000478223	8116	6497	SKI	SKI proto-oncogene
1	2290769	2290904	136	*	Intron (ENST00000704337/ENSG00000157933, intron 1 of 3)	1	2303646	2304368	723	1	ENSG00000157933	ENST00000507179	-12742	6497	SKI	SKI proto-oncogene
1	2652933	2653498	566	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-19917	79258	MMEL1	membrane metalloendopeptidase like 1
1	2652933	2653498	566	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-19917	79258	MMEL1	membrane metalloendopeptidase like 1
1	2653714	2653847	134	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-20698	79258	MMEL1	membrane metalloendopeptidase like 1
1	2654877	2655334	458	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-21861	79258	MMEL1	membrane metalloendopeptidase like 1
1	2670109	2670893	785	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-37093	79258	MMEL1	membrane metalloendopeptidase like 1
1	2681840	2682543	704	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-48824	79258	MMEL1	membrane metalloendopeptidase like 1
1	2685664	2685934	271	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-52648	79258	MMEL1	membrane metalloendopeptidase like 1
1	2686710	2686872	163	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-53694	79258	MMEL1	membrane metalloendopeptidase like 1
1	2695581	2695748	168	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-62565	79258	MMEL1	membrane metalloendopeptidase like 1
1	2696180	2697129	950	*	Intron (ENST00000401095/ENSG00000215912, intron 6 of 8)	1	2590639	2633016	42378	2	ENSG00000142606	ENST00000378412	-63164	79258	MMEL1	membrane metalloendopeptidase like 1
1	2769396	2769627	232	*	Promoter (1-2kb)	1	2768091	2784733	16643	1	ENSG00000285945	ENST00000648684	1305	NA	NA	NA
1	2854399	2854516	118	*	Distal Intergenic	1	2814432	2814998	567	2	ENSG00000231630	ENST00000429389	-39401	NA	NA	NA
1	3504195	3504363	169	*	Intron (ENST00000356575/ENSG00000162591, intron 17 of 36)	1	3490925	3496717	5793	2	ENSG00000162591	ENST00000491842	-7478	1953	MEGF6	multiple EGF like domains 6
1	3671801	3672064	264	*	Promoter (2-3kb)	1	3669034	3736201	67168	1	ENSG00000078900	ENST00000713570	2767	7161	TP73	tumor protein p73
1	5749164	5749311	148	*	Intron (ENST00000701409/ENSG00000289893, intron 2 of 3)	1	5733358	5771453	38096	2	ENSG00000289893	ENST00000701409	22142	NA	NA	NA
1	7961553	7961676	124	*	Promoter (<=1kb)	1	7961663	7971048	9386	1	ENSG00000116288	ENST00000460192	0	11315	PARK7	Parkinsonism associated deglycase
1	8020126	8020304	179	*	Intron (ENST00000474874/ENSG00000116285, intron 1 of 2)	1	8013427	8015633	2207	2	ENSG00000116285	ENST00000467067	-4493	54206	ERRFI1	ERBB receptor feedback inhibitor 1
1	8097513	8097640	128	*	Intron (ENST00000445300/ENSG00000238290, intron 2 of 2)	1	8057245	8058463	1219	2	ENSG00000232848	ENST00000399343	-39050	NA	NA	NA
1	8257548	8257855	308	*	Distal Intergenic	1	8292157	8292263	107	2	ENSG00000251977	ENST00000516168	34408	106480004	RNU6-991P	RNA, U6 small nuclear 991, pseudogene
1	8525648	8525814	167	*	Promoter (<=1kb)	1	8352406	8525939	173534	2	ENSG00000142599	ENST00000377464	125	473	RERE	arginine-glutamic acid dipeptide repeats
1	8626634	8626765	132	*	Promoter (2-3kb)	1	8556476	8624380	67905	2	ENSG00000142599	ENST00000514428	-2254	473	RERE	arginine-glutamic acid dipeptide repeats
1	8858208	8858323	116	*	Distal Intergenic	1	8866502	8866590	89	2	ENSG00000274258	ENST00000618792	8267	102465436	MIR6728	microRNA 6728
1	8900003	8900149	147	*	Distal Intergenic	1	8893409	8894151	743	1	ENSG00000238249	ENST00000425872	6594	NA	NA	NA
1	9280493	9280632	140	*	Distal Intergenic	1	9292894	9369532	76639	1	ENSG00000171621	ENST00000328089	-12262	80176	SPSB1	splA/ryanodine receptor domain and SOCS box containing 1
1	9280493	9280632	140	*	Distal Intergenic	1	9292894	9369532	76639	1	ENSG00000171621	ENST00000328089	-12262	80176	SPSB1	splA/ryanodine receptor domain and SOCS box containing 1
1	9700437	9700616	180	*	Intron (ENST00000698706/ENSG00000171608, intron 3 of 4)	1	9710198	9727232	17035	1	ENSG00000171608	ENST00000361110	-9582	5293	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta
1	9766834	9767053	220	*	Intron (ENST00000377298/ENSG00000171603, intron 2 of 18)	1	9780822	9781240	419	1	ENSG00000271264	ENST00000603781	-13769	NA	NA	NA
1	9825653	9825856	204	*	Promoter (1-2kb)	1	9729028	9823984	94957	2	ENSG00000171603	ENST00000361311	-1669	22883	CLSTN1	calsyntenin 1
1	9836383	9836633	251	*	Distal Intergenic	1	9826289	9828271	1983	2	ENSG00000280113	ENST00000639753	-8112	NA	NA	NA
1	9899031	9899199	169	*	Promoter (1-2kb)	1	9900614	9908034	7421	1	ENSG00000285701	ENST00000648956	-1415	NA	NA	NA
1	10210450	10210593	144	*	Promoter (<=1kb)	1	10210570	10308597	98028	1	ENSG00000054523	ENST00000377093	0	23095	KIF1B	kinesin family member 1B
1	10378542	10378769	228	*	3' UTR	1	10381978	10383105	1128	2	ENSG00000284735	ENST00000641619	4336	NA	NA	NA
1	10415326	10415635	310	*	Promoter (<=1kb)	1	10415292	10419830	4539	1	ENSG00000142657	ENST00000498356	34	5226	PGD	phosphogluconate dehydrogenase
1	10890872	10891044	173	*	Distal Intergenic	1	10895761	10895998	238	1	ENSG00000225158	ENST00000450782	-4717	106480259	HSPE1P24	heat shock protein family E (Hsp10) member 1 pseudogene 24
1	10891165	10891330	166	*	Distal Intergenic	1	10895761	10895998	238	1	ENSG00000225158	ENST00000450782	-4431	106480259	HSPE1P24	heat shock protein family E (Hsp10) member 1 pseudogene 24
1	11099319	11099480	162	*	Promoter (<=1kb)	1	11099430	11102105	2676	1	ENSG00000230337	ENST00000435388	0	105376736	EXOSC10-AS1	EXOSC10 antisense RNA 1
1	15781031	15781300	270	*	Intron (ENST00000375771/ENSG00000162458, intron 9 of 9)	1	15777073	15784838	7766	1	ENSG00000162458	ENST00000509138	3958	54751	FBLIM1	filamin binding LIM protein 1
1	15795265	15795536	272	*	Promoter (2-3kb)	1	15792796	15793285	490	1	ENSG00000224321	ENST00000431782	2469	NA	NA	NA
1	15795265	15795536	272	*	Promoter (2-3kb)	1	15792796	15793285	490	1	ENSG00000224321	ENST00000431782	2469	NA	NA	NA
1	15800141	15800339	199	*	Distal Intergenic	1	15807374	15807649	276	2	ENSG00000233954	ENST00000696689	7310	440567	UQCRHL	ubiquinol-cytochrome c reductase hinge protein like
1	15800141	15800339	199	*	Distal Intergenic	1	15807374	15807649	276	2	ENSG00000233954	ENST00000696689	7310	440567	UQCRHL	ubiquinol-cytochrome c reductase hinge protein like
1	16056076	16056341	266	*	Promoter (<=1kb)	1	16056524	16057305	782	1	ENSG00000184908	ENST00000684650	-183	1188	CLCNKB	chloride voltage-gated channel Kb
1	16077035	16077157	123	*	Distal Intergenic	1	16057769	16073651	15883	2	ENSG00000185519	ENST00000375662	-3384	348487	FAM131C	family with sequence similarity 131 member C
1	16089184	16089337	154	*	Distal Intergenic	1	16057769	16073651	15883	2	ENSG00000185519	ENST00000375662	-15533	348487	FAM131C	family with sequence similarity 131 member C
1	16138859	16139129	271	*	Intron (ENST00000358432/ENSG00000142627, intron 3 of 16)	1	16133013	16133562	550	2	ENSG00000142627	ENST00000462805	-5297	1969	EPHA2	EPH receptor A2
1	16138859	16139129	271	*	Intron (ENST00000358432/ENSG00000142627, intron 3 of 16)	1	16133013	16133562	550	2	ENSG00000142627	ENST00000462805	-5297	1969	EPHA2	EPH receptor A2
1	16143565	16143724	160	*	Promoter (2-3kb)	1	16134560	16146450	11891	2	ENSG00000142627	ENST00000480202	2726	1969	EPHA2	EPH receptor A2
1	16143875	16144069	195	*	Promoter (2-3kb)	1	16134560	16146450	11891	2	ENSG00000142627	ENST00000480202	2381	1969	EPHA2	EPH receptor A2
1	16145308	16145521	214	*	Promoter (<=1kb)	1	16134560	16146450	11891	2	ENSG00000142627	ENST00000480202	929	1969	EPHA2	EPH receptor A2
1	16159138	16159356	219	*	Promoter (<=1kb)	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	0	NA	NA	NA
1	16164299	16164581	283	*	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	5033	NA	NA	NA
1	16164299	16164581	283	*	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	5033	NA	NA	NA
1	16167950	16168074	125	*	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	8684	NA	NA	NA
1	16613540	16613712	173	*	Promoter (<=1kb)	1	16599589	16613562	13974	2	ENSG00000219481	ENST00000599069	0	55672	NBPF1	NBPF member 1
1	16740188	16740319	132	*	Promoter (<=1kb)	1	16740273	16941434	201162	1	ENSG00000058453	ENST00000466256	0	9696	CROCC	ciliary rootlet coiled-coil, rootletin
1	17233582	17233980	399	*	Intron (ENST00000375471/ENSG00000142623, intron 11 of 15)	1	17239632	17245968	6337	1	ENSG00000142623	ENST00000648847	-5652	29943	PADI1	peptidyl arginine deiminase 1
1	17233582	17233980	399	*	Intron (ENST00000375471/ENSG00000142623, intron 11 of 15)	1	17239632	17245968	6337	1	ENSG00000142623	ENST00000648847	-5652	29943	PADI1	peptidyl arginine deiminase 1
1	18681514	18681628	115	*	Intron (ENST00000420770/ENSG00000009709, intron 4 of 8)	1	18631524	18736102	104579	1	ENSG00000009709	ENST00000400661	49990	5081	PAX7	paired box 7
1	18965858	18965986	129	*	Distal Intergenic	1	18904280	18956676	52397	2	ENSG00000169991	ENST00000455833	-9182	126917	IFFO2	intermediate filament family orphan 2
1	19011077	19011282	206	*	Distal Intergenic	1	18904280	18956676	52397	2	ENSG00000169991	ENST00000455833	-54401	126917	IFFO2	intermediate filament family orphan 2
1	19715715	19715904	190	*	Intron (ENST00000375127/ENSG00000162542, intron 12 of 15)	1	19694492	19701210	6719	2	ENSG00000162542	ENST00000494342	-14505	255104	TMCO4	transmembrane and coiled-coil domains 4
1	19750610	19750789	180	*	Intron (ENST00000375127/ENSG00000162542, intron 6 of 15)	1	19682242	19738419	56178	2	ENSG00000162542	ENST00000489814	-12191	255104	TMCO4	transmembrane and coiled-coil domains 4
1	19903735	19903863	129	*	Promoter (2-3kb)	1	19906565	19906944	380	1	ENSG00000169914	ENST00000481686	-2702	23252	OTUD3	OTU deubiquitinase 3
1	19949107	19949276	170	*	Distal Intergenic	1	19970969	19971269	301	1	ENSG00000242688	ENST00000488028	-21693	106479333	RN7SL304P	RNA, 7SL, cytoplasmic 304, pseudogene
1	20239017	20239208	192	*	Distal Intergenic	1	20243095	20244655	1561	1	ENSG00000228105	ENST00000435552	-3887	105376827	LINC01757	long intergenic non-protein coding RNA 1757
1	20411359	20411523	165	*	Promoter (1-2kb)	1	20412304	20413253	950	2	ENSG00000226487	ENST00000421114	1730	NA	NA	NA
1	20493869	20494082	214	*	Distal Intergenic	1	20486390	20487405	1016	2	ENSG00000289402	ENST00000702401	-6464	NA	NA	NA
1	20578147	20578336	190	*	Distal Intergenic	1	20589086	20618903	29818	1	ENSG00000158825	ENST00000461985	-10750	978	CDA	cytidine deaminase
1	20614035	20614193	159	*	Intron (ENST00000461985/ENSG00000158825, intron 2 of 2)	1	20633458	20651511	18054	1	ENSG00000158828	ENST00000321556	-19265	65018	PINK1	PTEN induced kinase 1
1	20696733	20697095	363	*	Promoter (1-2kb)	1	20664014	20698439	34426	2	ENSG00000117245	ENST00000490034	1344	57576	KIF17	kinesin family member 17
1	20733165	20733458	294	*	Promoter (<=1kb)	1	20732880	20733952	1073	1	ENSG00000233069	ENST00000436642	285	NA	NA	NA
1	21022365	21022489	125	*	Intron (ENST00000374935/ENSG00000075151, intron 4 of 32)	1	21003550	21003934	385	2	ENSG00000233072	ENST00000420703	-18431	100271141	RPS15AP6	ribosomal protein S15a pseudogene 6
1	21298969	21299207	239	*	Promoter (<=1kb)	1	21272746	21298999	26254	2	ENSG00000117298	ENST00000481130	0	1889	ECE1	endothelin converting enzyme 1
1	21324665	21324923	259	*	Intron (ENST00000415912/ENSG00000117298, intron 1 of 18)	1	21272835	21345137	72303	2	ENSG00000117298	ENST00000463334	20214	1889	ECE1	endothelin converting enzyme 1
1	21329367	21329564	198	*	Intron (ENST00000415912/ENSG00000117298, intron 1 of 18)	1	21272835	21345137	72303	2	ENSG00000117298	ENST00000463334	15573	1889	ECE1	endothelin converting enzyme 1
1	21334243	21334842	600	*	Intron (ENST00000415912/ENSG00000117298, intron 1 of 18)	1	21272835	21345137	72303	2	ENSG00000117298	ENST00000463334	10295	1889	ECE1	endothelin converting enzyme 1
1	21334243	21334842	600	*	Intron (ENST00000415912/ENSG00000117298, intron 1 of 18)	1	21272835	21345137	72303	2	ENSG00000117298	ENST00000463334	10295	1889	ECE1	endothelin converting enzyme 1
1	21439959	21440166	208	*	Promoter (<=1kb)	1	21440128	21483467	43340	1	ENSG00000142794	ENST00000454000	0	84224	NBPF3	NBPF member 3
1	21465273	21465463	191	*	Intron (ENST00000454000/ENSG00000142794, intron 2 of 13)	1	21468550	21483412	14863	1	ENSG00000142794	ENST00000619554	-3087	84224	NBPF3	NBPF member 3
1	21626877	21627163	287	*	Intron (ENST00000471600/ENSG00000076864, intron 2 of 24)	1	21596221	21622568	26348	2	ENSG00000076864	ENST00000374761	-4309	5909	RAP1GAP	RAP1 GTPase activating protein
1	21638799	21639026	228	*	Intron (ENST00000471600/ENSG00000076864, intron 2 of 24)	1	21596221	21651820	55600	2	ENSG00000076864	ENST00000471600	12794	5909	RAP1GAP	RAP1 GTPase activating protein
1	21783607	21783750	144	*	Promoter (<=1kb)	1	21727851	21783606	55756	2	ENSG00000090686	ENST00000421625	-1	84196	USP48	ubiquitin specific peptidase 48
1	21788127	21788392	266	*	Distal Intergenic	1	21727851	21783606	55756	2	ENSG00000090686	ENST00000421625	-4521	84196	USP48	ubiquitin specific peptidase 48
1	21869946	21870084	139	*	Promoter (2-3kb)	1	21865717	21872377	6661	2	ENSG00000142798	ENST00000644714	2293	3339	HSPG2	heparan sulfate proteoglycan 2
1	21956860	21957000	141	*	Promoter (<=1kb)	1	21950679	21956871	6193	2	ENSG00000293453	ENST00000637118	0	NA	NA	NA
1	21966294	21966418	125	*	Distal Intergenic	1	21950679	21956871	6193	2	ENSG00000293453	ENST00000637118	-9423	NA	NA	NA
1	21997953	21998197	245	*	3' UTR	1	22001657	22012542	10886	1	ENSG00000142789	ENST00000290122	-3460	10136	CELA3A	chymotrypsin like elastase 3A
1	22229396	22229794	399	*	Distal Intergenic	1	22266239	22266300	62	1	ENSG00000266564	ENST00000581169	-36445	100616433	MIR4418	microRNA 4418
1	22229396	22229794	399	*	Distal Intergenic	1	22266239	22266300	62	1	ENSG00000266564	ENST00000581169	-36445	100616433	MIR4418	microRNA 4418
1	22689589	22689734	146	*	Distal Intergenic	1	22710839	22891265	180427	1	ENSG00000133216	ENST00000544305	-21105	2048	EPHB2	EPH receptor B2
1	22746191	22746464	274	*	Intron (ENST00000544305/ENSG00000133216, intron 1 of 6)	1	22719517	22719598	82	1	ENSG00000265422	ENST00000581646	26674	100616391	MIR4684	microRNA 4684
1	22747528	22747675	148	*	Intron (ENST00000544305/ENSG00000133216, intron 1 of 6)	1	22775178	22913752	138575	1	ENSG00000133216	ENST00000374627	-27503	2048	EPHB2	EPH receptor B2
1	22826991	22827183	193	*	Intron (ENST00000544305/ENSG00000133216, intron 3 of 6)	1	22835713	22836849	1137	2	ENSG00000225952	ENST00000419644	9666	NA	NA	NA
1	23026606	23026727	122	*	Intron (ENST00000688680/ENSG00000004487, intron 1 of 14)	1	23019468	23083689	64222	1	ENSG00000004487	ENST00000400181	7138	23028	KDM1A	lysine demethylase 1A
1	23477557	23477782	226	*	Promoter (2-3kb)	1	23455991	23480179	24189	2	ENSG00000088280	ENST00000449467	2397	55616	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
1	23556819	23556986	168	*	Promoter (2-3kb)	1	23557934	23559075	1142	2	ENSG00000117318	ENST00000463312	2089	3399	ID3	inhibitor of DNA binding 3
1	23585734	23585922	189	*	Intron (ENST00000477916/ENSG00000197880, intron 1 of 6)	1	23581495	23640568	59074	1	ENSG00000197880	ENST00000477916	4239	259283	MDS2	myelodysplastic syndrome 2 translocation associated
1	23743471	23743624	154	*	Promoter (<=1kb)	1	23743471	23762059	18589	1	ENSG00000011007	ENST00000613537	0	6924	ELOA	elongin A
1	23791030	23791189	160	*	Promoter (<=1kb)	1	23791145	23795539	4395	1	ENSG00000011009	ENST00000374514	0	11313	LYPLA2	lysophospholipase 2
1	24070942	24071071	130	*	Intron (ENST00000439239/ENSG00000225315, intron 3 of 3)	1	24066774	24083565	16792	1	ENSG00000230703	ENST00000429191	4168	NA	NA	NA
1	24192027	24192170	144	*	Distal Intergenic	1	24159000	24187959	28960	2	ENSG00000185436	ENST00000374419	-4068	163702	IFNLR1	interferon lambda receptor 1
1	24309920	24310061	142	*	Intron (ENST00000690803/ENSG00000158055, intron 2 of 15)	1	24318764	24355312	36549	1	ENSG00000158055	ENST00000692334	-8703	57822	GRHL3	grainyhead like transcription factor 3
1	24365356	24365505	150	*	Intron (ENST00000337248/ENSG00000001460, intron 7 of 8)	1	24369043	24379823	10781	2	ENSG00000001460	ENST00000438866	14318	90529	STPG1	sperm tail PG-rich repeat containing 1
1	24415499	24415729	231	*	Promoter (<=1kb)	1	24415802	24472976	57175	1	ENSG00000001461	ENST00000374399	-73	57185	NIPAL3	NIPA like domain containing 3
1	24415499	24415729	231	*	Promoter (<=1kb)	1	24415802	24472976	57175	1	ENSG00000001461	ENST00000374399	-73	57185	NIPAL3	NIPA like domain containing 3
1	24643023	24643178	156	*	Promoter (<=1kb)	1	24643200	24673243	30044	1	ENSG00000133226	ENST00000705662	-22	10250	SRRM1	serine and arginine repetitive matrix 1
1	24683684	24683845	162	*	Distal Intergenic	1	24669583	24671469	1887	1	ENSG00000133226	ENST00000474843	14101	10250	SRRM1	serine and arginine repetitive matrix 1
1	24705608	24705743	136	*	Promoter (<=1kb)	1	24704894	24717596	12703	1	ENSG00000284699	ENST00000641176	714	NA	NA	NA
1	24955263	24955395	133	*	Intron (ENST00000338888/ENSG00000020633, intron 2 of 6)	1	24961345	24963097	1753	1	ENSG00000229162	ENST00000456316	-5950	NA	NA	NA
1	25239950	25240162	213	*	Promoter (<=1kb)	1	25239494	25240253	760	1	ENSG00000284657	ENST00000641059	456	NA	NA	NA
1	25538582	25538709	128	*	Distal Intergenic	1	25543606	25568886	25281	1	ENSG00000157978	ENST00000374338	-4897	26119	LDLRAP1	low density lipoprotein receptor adaptor protein 1
1	25562638	25562849	212	*	Promoter (<=1kb)	1	25562816	25567000	4185	1	ENSG00000157978	ENST00000484476	0	26119	LDLRAP1	low density lipoprotein receptor adaptor protein 1
1	25568491	25568629	139	*	3' UTR	1	25564591	25567636	3046	1	ENSG00000157978	ENST00000470950	3900	26119	LDLRAP1	low density lipoprotein receptor adaptor protein 1
1	25616343	25616473	131	*	Promoter (<=1kb)	1	25616791	25784450	167660	1	ENSG00000117643	ENST00000374332	-318	57134	MAN1C1	mannosidase alpha class 1C member 1
1	25890480	25890612	133	*	Promoter (1-2kb)	1	25888970	25889109	140	1	ENSG00000223624	ENST00000453780	1510	NA	NA	NA
1	25895478	25895628	151	*	Promoter (2-3kb)	1	25884181	25892607	8427	2	ENSG00000117632	ENST00000513116	-2871	3925	STMN1	stathmin 1
1	26097848	26098141	294	*	Distal Intergenic	1	26111165	26125530	14366	1	ENSG00000175087	ENST00000619836	-13024	149420	PDIK1L	PDLIM1 interacting kinase 1 like
1	26112287	26112402	116	*	Promoter (<=1kb)	1	26111837	26125543	13707	1	ENSG00000175087	ENST00000374271	450	149420	PDIK1L	PDLIM1 interacting kinase 1 like
